book-imbalance-0.2-2-1,book-imbalance-0.2-5-1,book-delta-v1-0.2-2-1,book-delta-v1-0.2-2-5,book-delta-v1-0.2-2-15,book-delta-v1-0.2-5-1,book-delta-v1-0.2-5-5,book-delta-v1-0.2-5-15,trade-indicator-v1-0.2-2-1-raw,trade-indicator-v2-0.2-2-1-raw,trade-indicator-v1-0.2-2-5-raw,trade-indicator-v2-0.2-2-5-raw,trade-indicator-v1-0.2-2-15-raw,trade-indicator-v2-0.2-2-15-raw,timestamp,mid_price
513.6814335286617,-2120.0719508081675,-0.0205185508758749,-0.6761333528260931,-0.0624778148088629,-0.0632925391068823,-1.094855956283597,-0.2175568616411154,0.0005958257840268,51814.86527708647,0.0052674336559604,458081.2148718561,0.0192184788417173,1671329.7867785655,2024-05-01 03:00:00.970048,86951500.0
1054.0310474038124,-1413.7819989472628,0.1150645435197319,-0.4096870136595191,0.0165215716033955,-1.6511209120319212,-2.136394495319208,-1.234350354386584,-0.0015578559435366,-135444.42775905013,0.0025355619239328,220539.12658135328,0.0162019731981089,1409034.6383811946,2024-05-01 03:00:01.970049,86950800.0
754.3286666125059,-1603.7760857641697,0.6986139382802854,0.2024937098399347,0.4612775590991498,1.6649961236139386,0.1585795477528391,0.3858876123702572,-0.0003258651739338,-28327.403913785147,0.0023231805234574,202061.98166911173,0.015404297098126,1339661.562837107,2024-05-01 03:00:02.970050,86951100.0
-1370.05978487432,-1369.7613600194454,-1.4738288483568254,-1.2162107003182057,-0.6976938585765238,0.781328250369622,0.2458158571185064,0.4389869790576866,-0.000119879098084,-10421.069521641008,0.0019020593395063,165434.3584203812,0.0144108275347991,1253262.7496124872,2024-05-01 03:00:03.970052,86952800.0
-1670.05978487432,-1846.022068798542,-0.6622339897182501,-1.0363863943504052,-0.6614583874247124,1.234326499205514,0.8595898028340682,0.9328223402252788,-4.410105561128767e-05,-3833.697232030044,0.001557274475433,135446.19685449146,0.0134814298188905,1172436.0563424132,2024-05-01 03:00:04.970053,86953100.0
5663.302837222815,9.298581957817078,-1.534216054145554,-1.9948511675553071,-1.6497413696876349,-1.023236406842976,-0.6246385221136196,-0.2309520382868206,0.0068227881283066,593373.6502024122,0.0081140005040204,705677.9553499782,0.0194509837637857,1691606.108809003,2024-05-01 03:00:05.970053,86947200.0
4678.972545027733,-538.8675260990858,1.4872650870518531,0.1376396175488818,-0.0345229740376278,1.6769500629897756,1.250475879025818,1.2786760966593451,0.0027559614838726,239681.2606839503,0.0068891797431317,599151.5376558461,0.0184425291767581,1603900.6245546048,2024-05-01 03:00:06.970053,86947700.0
4676.354596689343,-241.28488066792488,-6.30766317681052,-6.17582450548654,-5.80975134463728,-7.720368002819537,-6.608708772468095,-5.724917970258577,-0.0954821144294229,-8301643.939959818,-0.0908555926808161,-7899273.9585666945,-0.0792428611334933,-6889357.510632089,2024-05-01 03:00:07.970054,86948300.0
-1122.9362778961658,-7623.103891998529,-4.592988210988463,-6.880475204680739,-7.125898324044229,-6.676974976319549,-8.482866845807834,-8.117213016550407,-0.0307877108981638,-2676784.49122588,-0.0700480718169109,-6090158.874655772,-0.0697940541042735,-6067822.431365529,2024-05-01 03:00:08.970054,86931900.0
-860.4076762646437,-7300.337262839079,-2.225983378234753,-5.985410451324326,-6.841125151010996,-3.0062362505132016,-7.280302152648693,-7.748327368588572,-0.0112111518801644,-974734.0905385604,-0.05723549659032,-4976200.469581475,-0.0651778111282225,-5666490.376243986,2024-05-01 03:00:09.970054,86931900.0
-1505.455560684204,-10380.972928658128,-0.3308964017169815,-4.632931213889664,-6.079695287574643,-0.6045612720533406,-5.659548979695263,-6.903614775549745,-0.004095764288563,-356099.04885807965,-0.046831873226185,-4071682.774267448,-0.0609457095795236,-5298555.743930689,2024-05-01 03:00:10.970056,86933700.0
-3266.67804312706,-10347.213474035265,0.009641356940882,-3.908672998042982,-5.727528855574505,-1.933941637839741,-5.967382341801393,-7.529708234157495,-0.0015067474776465,-131001.51909559248,-0.038342694834527,-3333611.904070633,-0.0570151370193528,-4956835.909026559,2024-05-01 03:00:11.970058,86937100.0
-4556.532057732344,-11119.2079243958,0.90482119982582,-2.731222450462659,-4.937571067096111,0.0382584364848593,-4.468830326157588,-6.640144083065483,-0.000554301420063,-48192.7656374966,-0.0313923434169115,-2729330.5846894747,-0.0533380589341393,-4637154.616549895,2024-05-01 03:00:12.970058,86937500.0
-4556.328386768699,-11119.055780529976,0.3310133001556303,-2.408723617656785,-4.752613903769889,-0.0537647686944663,-3.854218523309608,-6.342748866350256,-0.0001809140966533,-15729.218801228537,-0.0256788749666106,-2232586.976111582,-0.0498751247009154,-4336090.625564041,2024-05-01 03:00:13.970058,86937500.0
-3739.562372893095,-10129.919953763483,-0.7363248998387347,-2.72862827350445,-5.066506479178923,-0.908340173830995,-3.942902355373026,-6.557037382571309,-6.655457677686864e-05,-5786.456222659298,-0.0210240846396084,-1827887.6162639295,-0.0466585275370293,-4056443.067945277,2024-05-01 03:00:14.970059,86936600.0
-1636.1740283817053,-6523.112659230828,1.6053863395870254,-0.908684763397599,-3.683550774157831,-0.2245139212862167,-3.2140675429167693,-6.138312359111887,-2.448406051207629e-05,-2128.7182815549177,-0.0172130646497618,-1496547.8046056842,-0.043649378422181,-3794830.824445892,2024-05-01 03:00:15.970059,86937200.0
-1636.1740283817053,-6523.112659230828,-1.7901108887196215,-2.570561436395815,-4.897880380760238,-2.6065361400663147,-4.499828863036947,-7.216934870739935,-8.51611824987904e-05,-7402.920292845856,-0.0141690193834795,-1231889.519683028,-0.0409104524062387,-3556710.551883441,2024-05-01 03:00:16.970059,86937200.0
-969.1536726504564,-5573.917242720723,0.149606915512575,-1.4442849048613378,-4.034932343947579,-0.216708162305564,-3.079579094539189,-6.232228091333601,-3.132904822715423e-05,-2723.382180368864,-0.0116006119102126,-1008585.8341589588,-0.0382720139868399,-3327327.565022619,2024-05-01 03:00:17.970060,86937200.0
-1006.2680130004884,-5626.987881734967,-0.5985620974141206,-1.752234579153478,-4.251717112142397,-0.6981022524254085,-3.091206840397392,-6.316798999439458,-0.0008365253127542,-72715.52104261036,-0.0103227777254138,-897473.884272749,-0.0366287364159165,-3184451.823294904,2024-05-01 03:00:18.970060,86937200.0
