book-imbalance-0.2-2-1,book-imbalance-0.2-5-1,book-delta-v1-0.2-2-1,book-delta-v1-0.2-2-5,book-delta-v1-0.2-2-15,book-delta-v1-0.2-5-1,book-delta-v1-0.2-5-5,book-delta-v1-0.2-5-15,trade-indicator-v1-0.2-2-1-raw,trade-indicator-v2-0.2-2-1-raw,trade-indicator-v1-0.2-2-5-raw,trade-indicator-v2-0.2-2-5-raw,trade-indicator-v1-0.2-2-15-raw,trade-indicator-v2-0.2-2-15-raw,timestamp,mid_price
5805.165022909641,1404.4501231908798,-4.327643586073805,-10.47774743798653,-24.515472866400508,-3.887173666580569,-9.657506183299782,-23.532901290388505,-0.0608402295020829,-5035776.777505558,-0.1784364050797311,-14768404.236837678,-0.4118353897136549,-34079702.53462052,2024-05-01 21:00:00.020314,82772400.0
5791.672383338213,1371.112854719162,-5.8924233889989575,-11.928632168826656,-25.672542157073217,-5.717018016470742,-11.247429460728217,-24.75000322494424,-0.0732372436299685,-6062110.144247015,-0.1969467463074561,-16300898.120060312,-0.4361302577603427,-36091351.16641137,2024-05-01 21:00:01.020314,82772400.0
4454.904591947794,96.03459410369396,-8.571535230383098,-14.93087715766165,-28.27210883408993,-7.456030911816892,-13.497722838037388,-26.68206494095205,-0.1056768202595296,-8747234.469978169,-0.2399807019205617,-19863155.371477284,-0.4867372465184405,-40280819.893199705,2024-05-01 21:00:02.020314,82771100.0
-1031.615298524499,2979.3344524651766,-5.440153450167561,-13.987862891201177,-27.880986724794425,-5.01658180887654,-12.813071265952605,-26.39411916197485,-0.1097041115818506,-9079024.541928131,-0.2673073628076041,-22123672.969111543,-0.5261738759930575,-43544085.18620586,2024-05-01 21:00:03.020314,82765400.0
-991.796663597226,2990.821703284979,-5.8923615645399625,-14.453561316906896,-28.52114611391117,-5.729263686010914,-13.482548745630318,-27.126412670995386,-0.0357346032629407,-2957036.997547965,-0.214229474454759,-17730381.953533318,-0.4876160523326656,-40352846.371189006,2024-05-01 21:00:04.020314,82765400.0
513.9275451004505,2275.3891384005547,-4.069303424307231,-13.281501766408375,-27.810894802784805,-3.998324529619636,-12.458523921412365,-26.491070151565285,-0.0131460258788538,-1087833.1181812251,-0.1753962589518451,-14516408.969176592,-0.4561682229707515,-37750369.64615508,2024-05-01 21:00:05.020315,82767700.0
-149.54054164886475,-4669.231380969286,-5.800917825030633,-14.065915595852548,-28.651414229928356,-5.78181113247282,-13.44545889178762,-27.455234372977863,-0.040250402653938,-3325686.260228324,-0.1790165611787048,-14810525.267945947,-0.4621628089385985,-38241229.31212767,2024-05-01 21:00:06.020315,82777600.0
3942.7328397780657,-499.9529834091664,-6.167275515109828,-14.69695481635452,-29.414602055143103,-6.160088126917975,-14.194062464000998,-28.30308540728044,-0.0780607796352562,-6456809.072615949,-0.2098198479472716,-17359189.975797474,-0.4956100199838918,-41008294.60738289,2024-05-01 21:00:07.020316,82770500.0
6585.498526230454,-1574.8128500580788,-8.918234546816695,-17.1692579443835,-31.77595588893093,-8.915451514024976,-16.752346717354648,-30.732534021096967,-0.0423216579896251,-3501461.7322309287,-0.1853906641205773,-15338637.100554692,-0.4772513375465905,-39489680.46828739,2024-05-01 21:00:08.020316,82776600.0
4671.655414417386,-1886.8532423526049,-6.310817220423809,-16.429380571842746,-31.64576923995124,-6.309767981662816,-16.087657174692552,-30.67157031453573,-0.0239856178906722,-1984658.7081153947,-0.1602013880490674,-13254756.827306109,-0.4548883098905179,-37639414.837528594,2024-05-01 21:00:09.020318,82776200.0
7860.768380567431,687.3197176754475,-10.930431976816836,-19.94037807785052,-34.94655433726032,-10.930057277336664,-19.65909858000267,-34.03365263678461,-0.0856473757057722,-7089185.238633969,-0.207985363081551,-17211147.141262293,-0.5023747513118066,-41571005.59518716,2024-05-01 21:00:10.020318,82776700.0
4761.49306166172,2291.6677553504705,-9.970311693966645,-20.974639826577647,-36.49974874532096,-9.970173088107096,-20.744037367352256,-35.64624482498398,-0.12716106071244,-10525757.197851002,-0.2659371649449557,-22009087.15420313,-0.565628240955717,-46807757.80298755,2024-05-01 21:00:11.020319,82774000.0
4001.7507827878,-201.9030120074749,-8.307358971848208,-20.819767304241218,-37.13894289499437,-7.248035010416149,-19.798889428412227,-35.6418244795498,-0.0950372119536603,-7866643.399286298,-0.265988207326807,-22013950.22375425,-0.5774064423452202,-47783418.10179765,2024-05-01 21:00:12.020319,82774400.0
3500.446089178324,5593.398880749941,-3.387564378487067,-17.44937724514041,-35.00017210914322,-2.9524430854569497,-16.59335098269585,-33.59073321446101,-0.0448625864240044,-3713405.865835455,-0.2276730752945391,-18842927.53312652,-0.5500681100162096,-45521150.89112894,2024-05-01 21:00:13.020321,82768100.0
3881.068080082536,-2217.1517433673143,-2.7279790943884814,-15.298690939368973,-33.556492456861946,-2.576277571967195,-14.59996526616528,-32.2435741361485,-0.0066705432231682,-551992.162269919,-0.176569468391478,-14613190.736894129,-0.5047590791633045,-41771261.11283299,2024-05-01 21:00:14.020323,82778200.0
983.8021290749311,-2799.612262606621,-5.80282124877431,-16.28777487697969,-34.45913859100082,-4.441434383887471,-14.718928421772894,-32.419546211640046,-0.0158172677132491,-1309179.6949970757,-0.1579261658267337,-13070381.78369972,-0.4855689563153987,-40183419.67144506,2024-05-01 21:00:15.020323,82778100.0
622.0543340146542,4.341237008571625,-2.803149667192178,-13.983567124770836,-32.75841615226107,-2.296867770351531,-12.6849818293309,-30.84249465695301,0.0060549423927908,501240.4283270127,-0.1174252186780399,-9718262.797869671,-0.442379360347568,-36609009.06217823,2024-05-01 21:00:16.020323,82772200.0
445.1161086261272,-2199.38096870482,-0.8558767198209525,-11.482075433813163,-30.701473320767818,0.5346525393956219,-9.442821091753093,-28.104712857834365,0.0251277388237851,2080135.5318629364,-0.0732393877186183,-6060901.135912111,-0.3909487316389689,-32352244.20955607,2024-05-01 21:00:17.020324,82774900.0
-926.3109119236468,220.84302540123463,1.4580643635535533,-8.116771360251434,-27.714735101968216,0.7455173076540982,-7.423382709617133,-26.086250832665165,0.034091460516396,2822189.5004444364,-0.0351158570618346,-2905295.74791468,-0.3408877872375069,-28208800.036066573,2024-05-01 21:00:18.020324,82770700.0
1848.9883562326431,-2172.251672282815,-4.918552669577734,-10.736280432165142,-29.26977125426865,-5.214897258253929,-10.157833006951224,-27.735857954158256,0.00821160744349,679807.2912862513,-0.0330803720972146,-2737073.1806216044,-0.3232328460726597,-26747947.678117592,2024-05-01 21:00:19.020325,82776200.0
3084.801731392741,-402.7854116111994,-8.968456803199924,-14.308318661987014,-31.800072451127534,-8.737124125024515,-13.7071164286353,-30.26830210343087,-0.0405212984425695,-3353764.7401275723,-0.0706260979592524,-5844777.852950104,-0.3459287652926228,-28626743.75468948,2024-05-01 21:00:20.020325,82778300.0
-4371.230596601963,-787.414864435792,-5.27166563277741,-13.265496332506146,-31.010674267553743,-5.198352691305224,-12.758785520941082,-29.56851253710445,-0.0414859346265937,-3433230.7631626194,-0.084402740369138,-6984749.037863348,-0.3501977582546117,-28979968.40596625,2024-05-01 21:00:21.020325,82769900.0
-4065.8033286482096,945.02781124413,-3.6924817572390207,-12.241843093382055,-30.14500341992641,-3.678843411100415,-11.826738835871836,-28.790936120647405,-0.0242034084469063,-2002897.140394749,-0.0780447051842697,-6458510.965660448,-0.3365540349896032,-27850844.995606903,2024-05-01 21:00:22.020326,82766400.0
-4830.033663913608,429.6907868385315,-4.083356696321068,-12.139823805278962,-29.93293865228852,-4.081912751508007,-11.807932008272584,-28.667909570920703,-0.016081108373892,-1330631.3162035125,-0.0710747722492662,-5881588.182148794,-0.3220258225733493,-26648466.66789435,2024-05-01 21:00:23.020327,82766600.0
-2255.93208399415,-1474.357135295868,-9.496428379495814,-16.214588210317444,-33.042416727690025,-7.040625868150443,-14.002023383479042,-30.309801171470674,-0.1329105211620048,-10998756.98621096,-0.1851857138084877,-15324682.202866033,-0.4282520183779206,-35439071.78939819,2024-05-01 21:00:24.020329,82772000.0
-7019.302600607276,3607.1846577078095,-3.821991535623007,-13.564495408398816,-31.16518314096614,-4.0940736426573725,-12.644644775800291,-29.322726917810023,-0.0468317682508834,-3875460.604833864,-0.1495539589257067,-12376032.631799333,-0.3985694745464335,-32982743.23318504,2024-05-01 21:00:25.020331,82756700.0
-2992.866810783744,1251.5721026360989,-8.5242392172377,-16.72249348646232,-33.71018376827445,-8.603700072292986,-15.979305539220498,-31.99319595664756,-0.2652907527332054,-21956861.20936203,-0.3705067334170374,-30663797.44452455,-0.6209268354585701,-51386745.60792274,2024-05-01 21:00:26.020331,82762600.0
260.81115597486496,1350.5798518061638,-7.685582279120693,-17.246265283727915,-34.43990887673005,-6.625206459549087,-15.763063830709903,-32.11805222235592,-0.1662188558634429,-13755767.024252504,-0.3719690988709941,-30783683.16665976,-0.6495052337650704,-53750948.64692801,2024-05-01 21:00:27.020333,82764200.0
-2308.972252368927,-950.1523033380508,-3.0439720551015883,-14.3169656158665,-32.38014210816643,-3.945026314268576,-14.114333903826248,-31.023577861039605,-0.0765290718071999,-6333556.531530406,-0.3199231124403873,-26476640.74731718,-0.6229972550018171,-51557480.55704077,2024-05-01 21:00:28.020333,82767300.0
-3823.783888280392,-1887.4459091424944,-2.755772682771445,-13.062659788203302,-31.39181955808988,-3.109496255295859,-12.89444082524346,-30.11553840718807,-0.0318208961698018,-2633401.2864936045,-0.2655983147753701,-21980656.067072637,-0.5864857077097239,-48535799.24078993,2024-05-01 21:00:29.020333,82767300.0
1018.08159224689,3491.050308972597,-3.09653583478258,-12.33211836204635,-30.698720092209104,-3.2478090860876163,-12.193371393308034,-29.493392292543646,-0.0271462535005212,-2246403.514375425,-0.2328935082722816,-19273868.41566249,-0.5641014761836584,-46683208.53457127,2024-05-01 21:00:30.020333,82761200.0
4630.290019452572,1860.518442094326,-5.138348853361323,-13.19927989832659,-31.243008537417808,-3.922773330764597,-12.051714423859396,-29.294119583210016,-0.05087980056767,-4210172.492323173,-0.2315703294147383,-19163875.625490457,-0.5686141232364592,-47056234.49058823,2024-05-01 21:00:31.020333,82762400.0
-1686.1670179367063,1650.1175034195185,-1.5828523724069872,-10.691844025840057,-29.1862411205704,-2.4915696650420056,-10.786370029414678,-28.18428896159837,-0.0168937005997488,-1397909.1785752275,-0.187769818192245,-15539127.59761458,-0.5301185520753368,-43870509.330095015,2024-05-01 21:00:32.020333,82758100.0
-1729.201547369361,535.4732049405575,-1.5001361626277996,-9.301706014331858,-27.746900982370725,-1.7879569216427766,-9.371355060110698,-26.81720409215771,0.0090334048640466,747963.7618376096,-0.1384846746538525,-11460135.830909545,-0.480681358361325,-39778942.10593835,2024-05-01 21:00:33.020334,82767200.0
-1495.809039324522,1600.2365327775478,-0.0598709336848575,-7.443715669271535,-25.914983561125936,-1.515323627493657,-8.451149030543117,-25.780756088751687,0.0013068699332608,108320.0332193096,-0.1153979959691079,-9549606.096718531,-0.4516971023215057,-37380318.654775664,2024-05-01 21:00:34.020335,82762900.0
-1508.3728732019665,1622.4342794269323,-6.78041169181413,-11.235710298983324,-28.34455088954993,-5.792085365812476,-10.995144353127978,-27.375343237111892,-0.1135258334192682,-9393905.550538735,-0.2084864921434776,-17252310.45499158,-0.53657239834031,-44403303.46807745,2024-05-01 21:00:35.020337,82762900.0
-4849.77111671865,2319.915649965405,-3.930341857775903,-10.322289397799338,-27.45929831788825,-3.601154365992388,-10.133135078127305,-26.5517167783667,-0.2872016621568027,-23765068.115097348,-0.4161321447192162,-34434240.52189824,-0.7474050686225278,-61848843.94361296,2024-05-01 21:00:36.020338,82753900.0
-2772.8529016673565,3741.89467035234,-2.293079890903519,-9.16381223334728,-26.31735800471325,-2.1792287706665454,-9.017328811643964,-25.467983049377004,-0.1118292729777539,-9253532.904094435,-0.3468738702259196,-28703224.600673266,-0.7053763483444103,-58370878.45189155,2024-05-01 21:00:37.020340,82753500.0
-567.8156806528568,2158.4622672498226,-8.689363230788134,-13.910438851814868,-29.756567251006725,-8.64174449150228,-13.763695171505525,-28.954522209160736,-0.1917577184496648,-15867310.97702105,-0.4346143329931413,-35963339.15647691,-0.8105025289522915,-67069490.97757732,2024-05-01 21:00:38.020340,82750100.0
1183.4635680615902,-40.97638417780399,-18.218285290254023,-24.30035863135025,-38.717077836699175,-18.20117227142728,-24.160350742775535,-37.96073496830688,-0.2145152963035734,-17749568.47791948,-0.4998036941499593,-41356602.73358069,-0.9022023512206596,-74656288.27483813,2024-05-01 21:00:39.020341,82740500.0
1646.469092324376,-2998.7703512758017,-8.664494972216062,-21.081547408831288,-37.02967264020447,-8.65808637844432,-20.969997730661092,-36.319794324439,-0.0782873333268849,-6477671.122123268,-0.4085762209025534,-33807892.29024344,-0.843388167478876,-69789448.94707714,2024-05-01 21:00:40.020341,82738400.0
1679.5374924689531,-2951.948938041925,-3.6658873923755926,-17.822739499685728,-35.00355769107367,-3.6635731009155617,-17.73377994011194,-34.337210345598635,-0.0264071404350968,-2184984.540788517,-0.3321207570293034,-27481543.623059727,-0.7866023617695044,-65090499.479787566,2024-05-01 21:00:41.020341,82738400.0
2009.6853014230728,-1766.0745711028576,-0.0397065108068666,-14.05861650953936,-32.30202778272968,-1.5604670240762013,-15.082258526241269,-32.531560292686905,-0.0070245820661992,-581235.1619535201,-0.269227415515431,-22277409.176373094,-0.7331819418777389,-60670041.19265816,2024-05-01 21:00:42.020341,82733800.0
4436.610451564193,1633.248169094324,0.3456598196786236,-11.031462244206365,-29.84381824994941,-0.0916640460063309,-11.822285918248925,-30.05794128922059,-0.0066830933249763,-553214.9115363827,-0.2245236586541875,-18578590.436566018,-0.6899957219256703,-57096637.76285542,2024-05-01 21:00:43.020341,82743600.0
-2748.2463995069265,-5308.248049944639,0.622281349554333,-8.585187885930486,-27.54707372898809,0.4575532300201507,-9.227385336300806,-27.74803712648797,-0.0052568886376888,-435033.6083557049,-0.1866227401337667,-15442380.555109078,-0.6482941335033984,-53645820.66482328,2024-05-01 21:00:44.020341,82735900.0
-970.7251159995794,-2381.8341409265995,2.7599715964105207,-5.394873803283867,-24.530344098953407,2.6949404171718254,-5.927776600075199,-24.720063113412458,0.0005906387456665,48815.27346730718,-0.1502692365711953,-12434296.667001238,-0.6039591502474493,-49977184.75549568,2024-05-01 21:00:45.020341,82727500.0
-2599.762612760067,-2269.440105214715,-0.909816013558094,-5.881304560870264,-24.182731747263897,-0.9345621617106854,-6.32174463637773,-24.36116705817516,0.0163446178516899,1352194.7130156802,-0.1069027112223882,-8846104.496677067,-0.5488806697302492,-45419768.85349,2024-05-01 21:00:46.020343,82727100.0
-1880.2595232725143,-2248.811940923333,-3.410288593989656,-7.135328067400971,-24.5280316701698,-3.419828688626116,-7.500875241500462,-24.6956980780309,0.0029311728814404,242587.71538923727,-0.0906062132651839,-7497434.716360887,-0.5165633764814805,-42745367.94095136,2024-05-01 21:00:47.020344,82719600.0
-6096.08005040884,-4774.98185531795,-4.872649000953278,-8.784809033396284,-25.202439500078505,-4.875529267990891,-9.067762967981777,-25.35683911942627,0.0354265022416012,2931005.9515038272,-0.0398339092201482,-3296617.453147776,-0.4489004629099423,-37146827.3681752,2024-05-01 21:00:48.020344,82723600.0
-1520.6207001954317,591.0954636186361,0.2634833432987558,-5.596519836219342,-22.326165020883234,0.262322410013158,-5.831918047848166,-22.471931542503565,0.0372207918472991,3079257.1741164997,-0.0084251364938519,-698041.7474185971,-0.3957614086361777,-32750116.13208447,2024-05-01 21:00:49.020345,82715900.0
4231.468174189329,-528.4737399071455,-12.913481725199109,-15.200975633255032,-29.57850066543441,-15.272701020664377,-17.277592754182983,-31.27025061332364,-0.2917793158952571,-24129443.93974041,-0.3123699983463962,-25833747.59372144,-0.6757096421850968,-55900201.75033923,2024-05-01 21:00:50.020346,82714300.0
6244.256932467222,759.55939014256,-9.423453239415622,-15.907580291494847,-30.4829599674892,-8.91846878339783,-16.59436000244944,-31.23280383276755,-0.1457447036769329,-12053068.335919805,-0.2941520159851128,-24327225.605824508,-0.6705361821173731,-55471371.18570947,2024-05-01 21:00:51.020347,82707800.0
6136.826741248369,-606.1283660233021,-5.522436982909714,-14.613831792126495,-29.7819038129706,-6.7577085033293205,-16.23197019244181,-31.328840626250983,-0.0815552861423675,-6744740.97186315,-0.268770107566898,-22228112.66859843,-0.6552300880872355,-54204520.14155659,2024-05-01 21:00:52.020347,82704100.0
6849.105051100254,1574.693783953786,-9.240045221327303,-17.730317729223607,-32.64610831610502,-9.639561889900834,-19.010441646621835,-34.074240176368264,-0.1029001330906312,-8509178.448378943,-0.2929479725730965,-24226766.333467618,-0.685869944208491,-56736634.121517,2024-05-01 21:00:53.020349,82700600.0
6467.016186654568,909.9784813076258,-7.308613706109041,-17.51713048080367,-32.9476283417398,-7.466241792469017,-18.579794127144417,-34.28941205433146,-0.0602771794578484,-4984523.987655727,-0.2622678501974393,-21689370.82008224,-0.6640584596302893,-54931689.703100376,2024-05-01 21:00:54.020350,82704200.0
7353.7810561954975,753.047491401434,-4.185111156146945,-15.586695974918731,-31.80265853422779,-2.8897165694189137,-15.439346910517386,-32.22792559222152,-0.061509983094344,-5086649.654727335,-0.2540620025002928,-21010700.660956435,-0.6605665754534722,-54641925.17248269,2024-05-01 21:00:55.020350,82703400.0
5209.494249865413,327.338079854846,-3.607861327269611,-14.39372931573751,-31.07459981871685,-4.497767725313388,-15.310330082174172,-32.31240878478603,-0.2355699982072122,-19481866.364246946,-0.4209501146355648,-34812699.30667186,-0.8309063854151384,-68728495.20626348,2024-05-01 21:00:56.020351,82704000.0
5509.494249865413,-201.39378820359707,-4.870741303829473,-14.508044343068557,-31.25896817192442,-4.567601787711395,-14.81086574270558,-32.0582739865918,-0.0966613592972268,-7993967.481055886,-0.3546448043638388,-29329216.890028782,-0.7873187274632355,-65122976.70617154,2024-05-01 21:00:57.020351,82703700.0
3716.7407690137625,-535.7611199915409,-9.5990062533009,-17.943080901633348,-34.15679393821468,-8.377157343053966,-17.29115318374773,-34.17204838434415,-0.0880640048411358,-7282250.754988858,-0.3428628857519993,-28354166.296876065,-0.7890464469880615,-65264434.05999015,2024-05-01 21:00:58.020353,82700100.0
