,timestamp,host,host_ip,ping_size,time,ttl,min,avg,max,stddev
50,2024-03-28 12:16:48,api.bitflyer.com,104.76.93.43,64,5.083,51,5.083,5.083,5.083,0.0
51,2024-03-28 12:16:48,api.bithumb.com,23.51.28.123,64,5.844,54,5.844,5.844,5.844,0.0
52,2024-03-28 12:16:48,www.upbit.com,104.17.186.185,64,6.79,52,6.79,6.79,6.79,0.0
53,2024-03-28 12:16:48,api.binance.com,54.230.178.169,64,8.225,244,8.225,8.225,8.225,
54,2024-03-28 12:16:49,www.bithumb.com,23.43.165.97,64,8.51,51,8.51,8.51,8.51,
55,2024-03-28 12:16:49,api.upbit.com,54.180.223.65,64,6.17,238,6.17,6.17,6.17,0.0
56,2024-03-28 12:16:49,api.bitflyer.com,104.76.93.43,64,4.905,51,4.905,4.905,4.905,
57,2024-03-28 12:16:49,api.bithumb.com,23.51.28.123,64,5.87,54,5.87,5.87,5.87,0.0
58,2024-03-28 12:16:49,www.upbit.com,104.17.186.185,64,6.31,52,6.31,6.31,6.31,
59,2024-03-28 12:16:49,api.binance.com,54.230.178.169,64,7.774,244,7.774,7.774,7.774,0.0
60,2024-03-28 12:16:50,www.bithumb.com,23.43.165.97,64,7.624,51,7.624,7.624,7.624,0.0
61,2024-03-28 12:16:50,api.bitflyer.com,104.76.93.43,64,10.672,51,10.672,10.672,10.672,
62,2024-03-28 12:16:50,api.upbit.com,54.180.223.65,64,14.171,238,14.171,14.171,14.171,0.0
63,2024-03-28 12:16:50,api.bithumb.com,23.51.28.123,64,6.965,54,6.965,6.965,6.965,
64,2024-03-28 12:16:50,www.upbit.com,104.17.186.185,64,6.847,52,6.847,6.847,6.847,
65,2024-03-28 12:16:50,api.binance.com,54.230.178.169,64,8.134,244,8.134,8.134,8.134,
66,2024-03-28 12:16:51,api.bitflyer.com,104.76.93.43,64,14.637,51,14.637,14.637,14.637,
67,2024-03-28 12:16:51,api.upbit.com,54.180.223.65,64,11.183,238,11.183,11.183,11.183,0.0
68,2024-03-28 12:16:51,www.bithumb.com,23.43.165.97,64,8.707,51,8.707,8.707,8.707,
69,2024-03-28 12:16:51,api.bithumb.com,23.51.28.123,64,5.543,54,5.543,5.543,5.543,0.0
70,2024-03-28 12:16:51,www.upbit.com,104.17.186.185,64,6.751,52,6.751,6.751,6.751,0.0
71,2024-03-28 12:16:51,api.binance.com,54.230.178.169,64,8.083,244,8.083,8.083,8.083,0.0
72,2024-03-28 12:16:52,api.upbit.com,54.180.223.65,64,5.898,238,5.898,5.898,5.898,0.0
73,2024-03-28 12:16:52,api.bitflyer.com,104.76.93.43,64,9.269,51,9.269,9.269,9.269,
74,2024-03-28 12:16:52,api.bithumb.com,23.51.28.123,64,6.893,54,6.893,6.893,6.893,
75,2024-03-28 12:16:52,www.bithumb.com,23.43.165.97,64,5.185,51,5.185,5.185,5.185,0.0
76,2024-03-28 12:16:52,api.binance.com,54.230.178.169,64,7.188,244,7.188,7.188,7.188,
77,2024-03-28 12:16:52,www.upbit.com,104.17.186.185,64,6.89,52,6.89,6.89,6.89,0.0
78,2024-03-28 12:16:53,api.upbit.com,54.180.223.65,64,7.556,238,7.556,7.556,7.556,0.0
79,2024-03-28 12:16:53,api.bitflyer.com,104.76.93.43,64,5.34,51,5.34,5.34,5.34,0.0
80,2024-03-28 12:16:53,api.bithumb.com,23.51.28.123,64,5.767,54,5.767,5.767,5.767,0.0
81,2024-03-28 12:16:53,www.upbit.com,104.17.186.185,64,5.658,52,5.658,5.658,5.658,
82,2024-03-28 12:16:53,www.bithumb.com,23.43.165.97,64,5.594,51,5.594,5.594,5.594,0.0
83,2024-03-28 12:16:53,api.binance.com,54.230.178.169,64,7.992,244,7.992,7.992,7.992,0.0
84,2024-03-28 12:16:54,api.bitflyer.com,104.76.93.43,64,20.72,51,20.72,20.72,20.72,
85,2024-03-28 12:16:54,api.upbit.com,54.180.223.65,64,23.567,238,23.567,23.567,23.567,0.0
86,2024-03-28 12:16:54,www.bithumb.com,23.43.165.97,64,13.797,51,13.797,13.797,13.797,
87,2024-03-28 12:16:54,api.bithumb.com,23.51.28.123,64,17.036,54,17.036,17.036,17.036,0.0
88,2024-03-28 12:16:54,www.upbit.com,104.17.186.185,64,16.474,52,16.474,16.474,16.474,
89,2024-03-28 12:16:54,api.binance.com,54.230.178.169,64,13.32,244,13.32,13.32,13.32,0.0
90,2024-03-28 12:16:55,api.bitflyer.com,104.76.93.43,64,12.339,51,12.339,12.339,12.339,
91,2024-03-28 12:16:55,api.bithumb.com,23.51.28.123,64,5.124,54,5.124,5.124,5.124,0.0
92,2024-03-28 12:16:55,www.upbit.com,104.17.186.185,64,8.294,52,8.294,8.294,8.294,0.0
93,2024-03-28 12:16:55,api.upbit.com,54.180.223.65,64,11.672,238,11.672,11.672,11.672,0.0
94,2024-03-28 12:16:55,api.binance.com,54.230.178.169,64,10.145,244,10.145,10.145,10.145,
95,2024-03-28 12:16:55,www.bithumb.com,23.43.165.8,64,6.478,51,6.478,6.478,6.478,0.0
96,2024-03-28 12:16:56,api.bitflyer.com,104.76.93.43,64,10.744,51,10.744,10.744,10.744,
97,2024-03-28 12:16:56,api.upbit.com,54.180.223.65,64,13.562,238,13.562,13.562,13.562,0.0
98,2024-03-28 12:16:56,api.bithumb.com,23.51.28.123,64,16.183,54,16.183,16.183,16.183,
99,2024-03-28 12:16:56,www.upbit.com,104.17.186.185,64,11.858,52,11.858,11.858,11.858,
100,2024-03-28 12:16:56,api.binance.com,54.230.178.169,64,9.895,244,9.895,9.895,9.895,0.0
101,2024-03-28 12:16:56,www.bithumb.com,23.43.165.8,64,6.047,51,6.047,6.047,6.047,
102,2024-03-28 12:16:57,api.bithumb.com,23.51.28.123,64,7.545,54,7.545,7.545,7.545,0.0
103,2024-03-28 12:16:57,api.upbit.com,54.180.223.65,64,8.012,238,8.012,8.012,8.012,0.0
104,2024-03-28 12:16:57,api.bitflyer.com,104.76.93.43,64,13.76,51,13.76,13.76,13.76,
105,2024-03-28 12:16:57,www.upbit.com,104.17.186.185,64,16.032,52,16.032,16.032,16.032,
106,2024-03-28 12:16:57,www.bithumb.com,23.43.165.8,64,6.204,51,6.204,6.204,6.204,0.0
107,2024-03-28 12:16:57,api.binance.com,54.230.178.169,64,7.579,244,7.579,7.579,7.579,0.0
108,2024-03-28 12:16:58,api.bithumb.com,23.51.28.123,64,11.192,54,11.192,11.192,11.192,
109,2024-03-28 12:16:58,api.bitflyer.com,104.76.93.43,64,6.739,51,6.739,6.739,6.739,0.0
110,2024-03-28 12:16:58,www.bithumb.com,23.43.165.8,64,7.495,51,7.495,7.495,7.495,0.0
111,2024-03-28 12:16:58,www.upbit.com,104.17.186.185,64,6.194,52,6.194,6.194,6.194,0.0
112,2024-03-28 12:16:58,api.binance.com,54.230.178.169,64,7.33,244,7.33,7.33,7.33,0.0
113,2024-03-28 12:16:58,api.upbit.com,15.164.112.165,64,5.76,238,5.76,5.76,5.76,0.0
114,2024-03-28 12:16:59,api.bithumb.com,23.51.28.123,64,15.487,54,15.487,15.487,15.487,0.0
115,2024-03-28 12:16:59,www.bithumb.com,23.43.165.8,64,8.372,51,8.372,8.372,8.372,0.0
116,2024-03-28 12:16:59,api.bitflyer.com,104.76.93.43,64,12.857,51,12.857,12.857,12.857,0.0
117,2024-03-28 12:16:59,api.binance.com,54.230.178.169,64,6.552,244,6.552,6.552,6.552,0.0
118,2024-03-28 12:16:59,www.upbit.com,104.17.186.185,64,10.876,52,10.876,10.876,10.876,0.0
119,2024-03-28 12:16:59,api.upbit.com,15.164.112.165,64,6.727,238,6.727,6.727,6.727,
120,2024-03-28 12:17:00,www.bithumb.com,23.43.165.8,64,11.174,51,11.174,11.174,11.174,0.0
121,2024-03-28 12:17:00,api.bitflyer.com,104.76.93.43,64,5.524,51,5.524,5.524,5.524,0.0
122,2024-03-28 12:17:00,api.upbit.com,15.164.112.165,64,8.902,238,8.902,8.902,8.902,
123,2024-03-28 12:17:00,api.binance.com,54.230.178.169,64,7.801,244,7.801,7.801,7.801,
124,2024-03-28 12:17:00,www.upbit.com,104.17.186.185,64,7.309,52,7.309,7.309,7.309,
125,2024-03-28 12:17:00,api.bithumb.com,23.51.28.123,64,5.952,54,5.952,5.952,5.952,0.0
