,timestamp,host,host_ip,ping_size,time,ttl,min,avg,max,stddev
44,2024-03-31 14:16:02,api.binance.com,52.84.252.75,64,6.542,244,6.542,6.542,6.542,0.0
45,2024-03-31 14:16:02,api.upbit.com,43.202.82.40,64,7.721,238,7.721,7.721,7.721,
46,2024-03-31 14:16:02,www.upbit.com,104.17.186.185,64,6.728,52,6.728,6.728,6.728,
47,2024-03-31 14:16:03,api.bitflyer.com,104.76.93.43,64,9.064,51,9.064,9.064,9.064,0.0
48,2024-03-31 14:16:03,www.bithumb.com,23.43.165.80,64,6.751,51,6.751,6.751,6.751,0.0
49,2024-03-31 14:16:03,api.bithumb.com,104.109.240.243,64,5.95,51,5.95,5.95,5.95,0.0
50,2024-03-31 14:16:03,api.binance.com,52.84.252.75,64,6.121,244,6.121,6.121,6.121,
51,2024-03-31 14:16:03,api.upbit.com,43.202.82.40,64,7.729,238,7.729,7.729,7.729,0.0
52,2024-03-31 14:16:03,www.upbit.com,104.17.186.185,64,7.076,52,7.076,7.076,7.076,0.0
53,2024-03-31 14:16:04,api.bitflyer.com,104.76.93.43,64,9.655,51,9.655,9.655,9.655,0.0
54,2024-03-31 14:16:04,api.bithumb.com,104.109.240.243,64,6.068,51,6.068,6.068,6.068,
55,2024-03-31 14:16:04,www.bithumb.com,23.43.165.80,64,6.652,51,6.652,6.652,6.652,0.0
56,2024-03-31 14:16:04,www.upbit.com,104.17.186.185,64,7.055,52,7.055,7.055,7.055,0.0
57,2024-03-31 14:16:04,api.binance.com,52.84.252.75,64,5.154,244,5.154,5.154,5.154,0.0
58,2024-03-31 14:16:04,api.upbit.com,43.202.82.40,64,7.817,238,7.817,7.817,7.817,0.0
59,2024-03-31 14:16:05,api.bitflyer.com,104.76.93.43,64,5.706,51,5.706,5.706,5.706,0.0
60,2024-03-31 14:16:05,www.bithumb.com,23.43.165.80,64,5.982,51,5.982,5.982,5.982,0.0
61,2024-03-31 14:16:05,api.bithumb.com,104.109.240.243,64,6.025,51,6.025,6.025,6.025,
62,2024-03-31 14:16:05,api.binance.com,52.84.252.75,64,5.861,244,5.861,5.861,5.861,0.0
63,2024-03-31 14:16:05,www.upbit.com,104.17.186.185,64,6.922,52,6.922,6.922,6.922,
64,2024-03-31 14:16:05,api.upbit.com,43.202.82.40,64,7.946,238,7.946,7.946,7.946,
65,2024-03-31 14:16:06,api.bitflyer.com,104.76.93.43,64,7.284,51,7.284,7.284,7.284,
66,2024-03-31 14:16:06,api.binance.com,52.84.252.75,64,5.748,244,5.748,5.748,5.748,
67,2024-03-31 14:16:06,www.bithumb.com,23.43.165.80,64,5.673,51,5.673,5.673,5.673,0.0
68,2024-03-31 14:16:06,api.bithumb.com,104.109.240.243,64,5.724,51,5.724,5.724,5.724,
69,2024-03-31 14:16:06,www.upbit.com,104.17.186.185,64,7.088,52,7.088,7.088,7.088,0.0
70,2024-03-31 14:16:06,api.upbit.com,43.202.82.40,64,7.558,238,7.558,7.558,7.558,
71,2024-03-31 14:16:07,api.bitflyer.com,104.76.93.43,64,5.717,51,5.717,5.717,5.717,
72,2024-03-31 14:16:07,www.bithumb.com,23.43.165.80,64,5.14,51,5.14,5.14,5.14,
73,2024-03-31 14:16:07,api.binance.com,52.84.252.75,64,6.873,244,6.873,6.873,6.873,
74,2024-03-31 14:16:07,www.upbit.com,104.17.186.185,64,5.888,52,5.888,5.888,5.888,
75,2024-03-31 14:16:07,api.bithumb.com,104.109.240.243,64,6.764,51,6.764,6.764,6.764,
76,2024-03-31 14:16:07,api.upbit.com,43.202.82.40,64,7.426,238,7.426,7.426,7.426,
77,2024-03-31 14:16:08,api.bitflyer.com,104.76.93.43,64,5.806,51,5.806,5.806,5.806,0.0
78,2024-03-31 14:16:08,api.binance.com,52.84.252.75,64,5.195,244,5.195,5.195,5.195,0.0
79,2024-03-31 14:16:08,www.upbit.com,104.17.186.185,64,6.82,52,6.82,6.82,6.82,0.0
80,2024-03-31 14:16:08,www.bithumb.com,23.43.165.80,64,5.072,51,5.072,5.072,5.072,0.0
81,2024-03-31 14:16:08,api.bithumb.com,104.109.240.243,64,5.196,51,5.196,5.196,5.196,0.0
82,2024-03-31 14:16:08,api.upbit.com,43.202.82.40,64,7.273,238,7.273,7.273,7.273,
83,2024-03-31 14:16:09,api.bitflyer.com,104.76.93.43,64,5.688,51,5.688,5.688,5.688,0.0
84,2024-03-31 14:16:09,api.binance.com,52.84.252.75,64,5.49,244,5.49,5.49,5.49,0.0
85,2024-03-31 14:16:09,www.upbit.com,104.17.186.185,64,7.488,52,7.488,7.488,7.488,
86,2024-03-31 14:16:09,api.bithumb.com,104.109.240.243,64,5.409,51,5.409,5.409,5.409,0.0
87,2024-03-31 14:16:09,www.bithumb.com,23.43.165.80,64,7.065,51,7.065,7.065,7.065,0.0
88,2024-03-31 14:16:09,api.upbit.com,43.202.82.40,64,7.257,238,7.257,7.257,7.257,0.0
89,2024-03-31 14:16:10,api.bitflyer.com,104.76.93.43,64,9.042,51,9.042,9.042,9.042,
90,2024-03-31 14:16:10,api.binance.com,52.84.252.75,64,7.46,244,7.46,7.46,7.46,0.0
91,2024-03-31 14:16:10,www.upbit.com,104.17.186.185,64,6.154,52,6.154,6.154,6.154,0.0
92,2024-03-31 14:16:10,www.bithumb.com,23.43.165.67,64,6.089,51,6.089,6.089,6.089,0.0
93,2024-03-31 14:16:10,api.bithumb.com,104.109.240.243,64,6.188,51,6.188,6.188,6.188,
94,2024-03-31 14:16:10,api.upbit.com,43.202.82.40,64,7.458,238,7.458,7.458,7.458,0.0
95,2024-03-31 14:16:11,api.bitflyer.com,104.76.93.43,64,12.639,51,12.639,12.639,12.639,0.0
96,2024-03-31 14:16:11,api.binance.com,52.84.252.75,64,5.79,244,5.79,5.79,5.79,
97,2024-03-31 14:16:11,www.bithumb.com,23.43.165.67,64,5.708,51,5.708,5.708,5.708,0.0
98,2024-03-31 14:16:11,api.upbit.com,43.202.82.40,64,6.694,238,6.694,6.694,6.694,
99,2024-03-31 14:16:11,api.bithumb.com,104.109.240.243,64,6.462,51,6.462,6.462,6.462,0.0
100,2024-03-31 14:16:11,www.upbit.com,104.17.186.185,64,8.955,52,8.955,8.955,8.955,
101,2024-03-31 14:16:12,api.bitflyer.com,104.76.93.43,64,5.661,51,5.661,5.661,5.661,0.0
102,2024-03-31 14:16:12,api.binance.com,52.84.252.75,64,6.353,244,6.353,6.353,6.353,
103,2024-03-31 14:16:12,www.bithumb.com,23.43.165.67,64,5.828,51,5.828,5.828,5.828,0.0
104,2024-03-31 14:16:12,api.bithumb.com,104.109.240.243,64,6.431,51,6.431,6.431,6.431,0.0
105,2024-03-31 14:16:12,api.upbit.com,43.202.82.40,64,6.751,238,6.751,6.751,6.751,0.0
106,2024-03-31 14:16:12,www.upbit.com,104.17.186.185,64,6.762,52,6.762,6.762,6.762,
107,2024-03-31 14:16:13,api.bitflyer.com,104.76.93.43,64,8.748,51,8.748,8.748,8.748,0.0
108,2024-03-31 14:16:13,api.binance.com,52.84.252.75,64,6.344,244,6.344,6.344,6.344,0.0
109,2024-03-31 14:16:13,www.bithumb.com,23.43.165.67,64,8.906,51,8.906,8.906,8.906,
110,2024-03-31 14:16:13,api.bithumb.com,104.109.240.243,64,6.115,51,6.115,6.115,6.115,
111,2024-03-31 14:16:13,api.upbit.com,43.202.82.40,64,15.267,238,15.267,15.267,15.267,
112,2024-03-31 14:16:13,www.upbit.com,104.17.186.185,64,7.421,52,7.421,7.421,7.421,
113,2024-03-31 14:16:14,api.bitflyer.com,104.76.93.43,64,5.128,51,5.128,5.128,5.128,
114,2024-03-31 14:16:14,api.binance.com,52.84.252.75,64,5.704,244,5.704,5.704,5.704,0.0
115,2024-03-31 14:16:14,www.bithumb.com,23.43.165.67,64,6.465,51,6.465,6.465,6.465,0.0
116,2024-03-31 14:16:14,api.bithumb.com,104.109.240.243,64,6.134,51,6.134,6.134,6.134,
117,2024-03-31 14:16:14,www.upbit.com,104.17.186.185,64,8.005,52,8.005,8.005,8.005,
118,2024-03-31 14:16:14,api.upbit.com,43.202.82.40,64,7.406,238,7.406,7.406,7.406,0.0
119,2024-03-31 14:16:15,api.bitflyer.com,104.76.93.43,64,8.202,51,8.202,8.202,8.202,
120,2024-03-31 14:16:15,www.bithumb.com,23.43.165.67,64,6.304,51,6.304,6.304,6.304,
121,2024-03-31 14:16:15,api.binance.com,52.84.252.75,64,6.409,244,6.409,6.409,6.409,
122,2024-03-31 14:16:15,www.upbit.com,104.17.186.185,64,6.623,52,6.623,6.623,6.623,0.0
123,2024-03-31 14:16:15,api.bithumb.com,104.109.240.243,64,6.46,51,6.46,6.46,6.46,0.0
124,2024-03-31 14:16:15,api.upbit.com,43.202.82.40,64,7.854,238,7.854,7.854,7.854,
125,2024-03-31 14:16:16,api.bitflyer.com,104.76.93.43,64,5.758,51,5.758,5.758,5.758,0.0
126,2024-03-31 14:16:16,www.bithumb.com,23.43.165.67,64,5.968,51,5.968,5.968,5.968,0.0
127,2024-03-31 14:16:16,api.binance.com,52.84.252.75,64,5.452,244,5.452,5.452,5.452,0.0
128,2024-03-31 14:16:16,www.upbit.com,104.17.186.185,64,6.284,52,6.284,6.284,6.284,0.0
129,2024-03-31 14:16:16,api.upbit.com,43.202.82.40,64,8.056,238,8.056,8.056,8.056,
130,2024-03-31 14:16:16,api.bithumb.com,104.109.240.243,64,6.354,51,6.354,6.354,6.354,0.0
131,2024-03-31 14:16:17,api.bitflyer.com,104.76.93.43,64,7.345,51,7.345,7.345,7.345,0.0
132,2024-03-31 14:16:17,www.bithumb.com,23.43.165.67,64,5.689,51,5.689,5.689,5.689,0.0
133,2024-03-31 14:16:17,api.bithumb.com,23.208.20.184,64,5.062,51,5.062,5.062,5.062,
134,2024-03-31 14:16:17,api.binance.com,52.84.252.75,64,5.791,244,5.791,5.791,5.791,
135,2024-03-31 14:16:17,api.upbit.com,43.202.82.40,64,6.964,238,6.964,6.964,6.964,
136,2024-03-31 14:16:17,www.upbit.com,104.17.186.185,64,5.607,52,5.607,5.607,5.607,
137,2024-03-31 14:16:18,api.bitflyer.com,104.76.93.43,64,8.564,51,8.564,8.564,8.564,
138,2024-03-31 14:16:18,www.bithumb.com,23.43.165.67,64,5.657,51,5.657,5.657,5.657,0.0
139,2024-03-31 14:16:18,api.binance.com,52.84.252.75,64,5.494,244,5.494,5.494,5.494,0.0
140,2024-03-31 14:16:18,api.bithumb.com,23.208.20.184,64,5.712,51,5.712,5.712,5.712,
141,2024-03-31 14:16:18,www.upbit.com,104.17.186.185,64,7.052,52,7.052,7.052,7.052,0.0
142,2024-03-31 14:16:18,api.upbit.com,43.202.82.40,64,7.37,238,7.37,7.37,7.37,0.0
143,2024-03-31 14:16:19,api.bitflyer.com,104.76.93.43,64,5.716,51,5.716,5.716,5.716,0.0
144,2024-03-31 14:16:19,api.bithumb.com,23.208.20.184,64,4.822,51,4.822,4.822,4.822,0.0
145,2024-03-31 14:16:19,www.bithumb.com,23.43.165.67,64,5.591,51,5.591,5.591,5.591,
146,2024-03-31 14:16:19,api.binance.com,52.84.252.75,64,6.344,244,6.344,6.344,6.344,0.0
147,2024-03-31 14:16:19,api.upbit.com,43.202.82.40,64,8.461,238,8.461,8.461,8.461,
148,2024-03-31 14:16:19,www.upbit.com,104.17.186.185,64,7.002,52,7.002,7.002,7.002,
149,2024-03-31 14:16:20,api.bitflyer.com,104.76.93.43,64,5.717,51,5.717,5.717,5.717,
150,2024-03-31 14:16:20,api.bithumb.com,23.208.20.184,64,6.316,51,6.316,6.316,6.316,
151,2024-03-31 14:16:20,www.bithumb.com,23.43.165.67,64,5.089,51,5.089,5.089,5.089,
152,2024-03-31 14:16:20,api.binance.com,52.84.252.75,64,4.696,244,4.696,4.696,4.696,
153,2024-03-31 14:16:20,api.upbit.com,43.202.82.40,64,6.639,238,6.639,6.639,6.639,
154,2024-03-31 14:16:20,www.upbit.com,104.17.186.185,64,6.238,52,6.238,6.238,6.238,0.0
155,2024-03-31 14:16:21,api.bitflyer.com,104.76.93.43,64,5.757,51,5.757,5.757,5.757,0.0
156,2024-03-31 14:16:21,api.bithumb.com,23.208.20.184,64,5.744,51,5.744,5.744,5.744,0.0
157,2024-03-31 14:16:21,www.bithumb.com,23.43.165.67,64,5.72,51,5.72,5.72,5.72,
158,2024-03-31 14:16:21,api.upbit.com,43.202.82.40,64,8.006,238,8.006,8.006,8.006,
159,2024-03-31 14:16:21,api.binance.com,52.84.252.75,64,7.054,244,7.054,7.054,7.054,0.0
160,2024-03-31 14:16:21,www.upbit.com,104.17.186.185,64,5.855,52,5.855,5.855,5.855,0.0
161,2024-03-31 14:16:22,api.bitflyer.com,104.76.93.43,64,5.869,51,5.869,5.869,5.869,0.0
162,2024-03-31 14:16:22,api.bithumb.com,23.208.20.184,64,6.129,51,6.129,6.129,6.129,0.0
163,2024-03-31 14:16:22,www.bithumb.com,23.43.165.67,64,5.269,51,5.269,5.269,5.269,0.0
164,2024-03-31 14:16:22,api.binance.com,52.84.252.75,64,5.728,244,5.728,5.728,5.728,0.0
165,2024-03-31 14:16:22,api.upbit.com,43.202.82.40,64,8.323,238,8.323,8.323,8.323,0.0
166,2024-03-31 14:16:22,www.upbit.com,104.17.186.185,64,6.62,52,6.62,6.62,6.62,0.0
167,2024-03-31 14:16:25,api.bitflyer.com,104.76.93.43,64,9.316,51,9.316,9.316,9.316,0.0
168,2024-03-31 14:16:25,api.bithumb.com,23.208.20.184,64,21.205,51,21.205,21.205,21.205,
169,2024-03-31 14:16:25,www.upbit.com,104.17.186.185,64,6.716,52,6.716,6.716,6.716,0.0
170,2024-03-31 14:16:25,api.upbit.com,43.202.82.40,64,7.514,238,7.514,7.514,7.514,
171,2024-03-31 14:16:25,api.binance.com,52.84.252.75,64,6.658,244,6.658,6.658,6.658,0.0
172,2024-03-31 14:16:25,www.bithumb.com,23.43.165.8,64,6.488,51,6.488,6.488,6.488,0.0
173,2024-03-31 14:16:26,api.bitflyer.com,104.76.93.43,64,8.039,51,8.039,8.039,8.039,
174,2024-03-31 14:16:26,www.upbit.com,104.17.186.185,64,6.522,52,6.522,6.522,6.522,
175,2024-03-31 14:16:26,api.binance.com,52.84.252.75,64,5.516,244,5.516,5.516,5.516,
176,2024-03-31 14:16:26,api.bithumb.com,23.208.20.184,64,5.142,51,5.142,5.142,5.142,
177,2024-03-31 14:16:26,www.bithumb.com,23.43.165.8,64,5.484,51,5.484,5.484,5.484,
178,2024-03-31 14:16:26,api.upbit.com,43.202.82.40,64,7.221,238,7.221,7.221,7.221,0.0
179,2024-03-31 14:16:27,api.bitflyer.com,104.76.93.43,64,9.57,51,9.57,9.57,9.57,
180,2024-03-31 14:16:27,api.binance.com,52.84.252.75,64,6.328,244,6.328,6.328,6.328,
181,2024-03-31 14:16:27,www.upbit.com,104.17.186.185,64,6.744,52,6.744,6.744,6.744,0.0
182,2024-03-31 14:16:27,api.bithumb.com,23.208.20.184,64,5.569,51,5.569,5.569,5.569,
183,2024-03-31 14:16:27,www.bithumb.com,23.43.165.8,64,6.259,51,6.259,6.259,6.259,0.0
184,2024-03-31 14:16:27,api.upbit.com,43.202.82.40,64,7.667,238,7.667,7.667,7.667,0.0
185,2024-03-31 14:16:28,api.bitflyer.com,104.76.93.43,64,5.359,51,5.359,5.359,5.359,
186,2024-03-31 14:16:28,api.binance.com,52.84.252.75,64,5.856,244,5.856,5.856,5.856,
187,2024-03-31 14:16:28,www.upbit.com,104.17.186.185,64,6.234,52,6.234,6.234,6.234,
188,2024-03-31 14:16:28,www.bithumb.com,23.43.165.8,64,5.431,51,5.431,5.431,5.431,0.0
189,2024-03-31 14:16:28,api.bithumb.com,23.208.20.184,64,4.981,51,4.981,4.981,4.981,0.0
190,2024-03-31 14:16:28,api.upbit.com,43.202.82.40,64,8.26,238,8.26,8.26,8.26,
191,2024-03-31 14:16:29,api.bitflyer.com,104.76.93.43,64,5.66,51,5.66,5.66,5.66,0.0
192,2024-03-31 14:16:29,api.binance.com,52.84.252.75,64,4.942,244,4.942,4.942,4.942,0.0
193,2024-03-31 14:16:29,api.bithumb.com,23.208.20.184,64,6.026,51,6.026,6.026,6.026,
194,2024-03-31 14:16:29,www.upbit.com,104.17.186.185,64,6.222,52,6.222,6.222,6.222,0.0
195,2024-03-31 14:16:29,www.bithumb.com,23.43.165.8,64,5.719,51,5.719,5.719,5.719,0.0
196,2024-03-31 14:16:29,api.upbit.com,43.202.82.40,64,8.32,238,8.32,8.32,8.32,0.0
197,2024-03-31 14:16:30,api.bitflyer.com,104.76.93.43,64,5.738,51,5.738,5.738,5.738,0.0
198,2024-03-31 14:16:30,api.binance.com,52.84.252.75,64,6.731,244,6.731,6.731,6.731,
199,2024-03-31 14:16:30,www.upbit.com,104.17.186.185,64,31.855,52,31.855,31.855,31.855,0.0
200,2024-03-31 14:16:30,api.bithumb.com,23.208.20.184,64,34.947,51,34.947,34.947,34.947,0.0
201,2024-03-31 14:16:30,www.bithumb.com,23.43.165.8,64,34.927,51,34.927,34.927,34.927,
202,2024-03-31 14:16:30,api.upbit.com,43.202.82.40,64,33.376,238,33.376,33.376,33.376,
203,2024-03-31 14:16:31,api.bitflyer.com,104.76.93.43,64,5.256,51,5.256,5.256,5.256,0.0
204,2024-03-31 14:16:31,api.binance.com,52.84.252.75,64,6.447,244,6.447,6.447,6.447,
205,2024-03-31 14:16:31,api.bithumb.com,23.208.20.184,64,6.395,51,6.395,6.395,6.395,
206,2024-03-31 14:16:31,www.bithumb.com,23.43.165.8,64,5.875,51,5.875,5.875,5.875,0.0
207,2024-03-31 14:16:31,api.upbit.com,43.202.82.40,64,7.658,238,7.658,7.658,7.658,0.0
208,2024-03-31 14:16:31,www.upbit.com,104.17.186.185,64,7.063,52,7.063,7.063,7.063,
209,2024-03-31 14:16:32,api.bitflyer.com,104.76.93.43,64,11.096,51,11.096,11.096,11.096,0.0
210,2024-03-31 14:16:32,api.binance.com,52.84.252.75,64,5.742,244,5.742,5.742,5.742,0.0
211,2024-03-31 14:16:32,api.bithumb.com,23.208.20.184,64,6.034,51,6.034,6.034,6.034,
212,2024-03-31 14:16:32,www.bithumb.com,23.43.165.8,64,6.829,51,6.829,6.829,6.829,
213,2024-03-31 14:16:32,api.upbit.com,43.202.82.40,64,6.904,238,6.904,6.904,6.904,0.0
214,2024-03-31 14:16:32,www.upbit.com,104.17.186.185,64,7.126,52,7.126,7.126,7.126,
215,2024-03-31 14:16:33,api.bitflyer.com,104.76.93.43,64,6.064,51,6.064,6.064,6.064,
216,2024-03-31 14:16:33,api.binance.com,52.84.252.75,64,6.317,244,6.317,6.317,6.317,0.0
217,2024-03-31 14:16:33,api.bithumb.com,23.208.20.184,64,7.112,51,7.112,7.112,7.112,0.0
218,2024-03-31 14:16:33,www.bithumb.com,23.43.165.8,64,5.921,51,5.921,5.921,5.921,
219,2024-03-31 14:16:33,www.upbit.com,104.17.186.185,64,9.528,52,9.528,9.528,9.528,
220,2024-03-31 14:16:33,api.upbit.com,43.202.82.40,64,7.674,238,7.674,7.674,7.674,0.0
221,2024-03-31 14:16:34,api.bitflyer.com,104.76.93.43,64,8.39,51,8.39,8.39,8.39,0.0
222,2024-03-31 14:16:34,api.binance.com,52.84.252.75,64,6.333,244,6.333,6.333,6.333,0.0
223,2024-03-31 14:16:34,www.upbit.com,104.17.186.185,64,6.542,52,6.542,6.542,6.542,0.0
224,2024-03-31 14:16:34,www.bithumb.com,23.43.165.8,64,6.608,51,6.608,6.608,6.608,
225,2024-03-31 14:16:34,api.bithumb.com,23.208.20.184,64,5.438,51,5.438,5.438,5.438,0.0
226,2024-03-31 14:16:34,api.upbit.com,43.202.82.40,64,6.317,238,6.317,6.317,6.317,0.0
227,2024-03-31 14:16:35,api.bitflyer.com,104.76.93.43,64,9.945,51,9.945,9.945,9.945,
228,2024-03-31 14:16:35,api.binance.com,52.84.252.75,64,6.019,244,6.019,6.019,6.019,
229,2024-03-31 14:16:35,www.upbit.com,104.17.186.185,64,5.636,52,5.636,5.636,5.636,
230,2024-03-31 14:16:35,www.bithumb.com,23.43.165.8,64,6.572,51,6.572,6.572,6.572,
231,2024-03-31 14:16:35,api.bithumb.com,23.208.20.184,64,6.243,51,6.243,6.243,6.243,0.0
232,2024-03-31 14:16:35,api.upbit.com,43.202.82.40,64,7.826,238,7.826,7.826,7.826,0.0
233,2024-03-31 14:16:36,api.bitflyer.com,104.76.93.43,64,5.709,51,5.709,5.709,5.709,0.0
234,2024-03-31 14:16:36,api.binance.com,52.84.252.75,64,6.586,244,6.586,6.586,6.586,
235,2024-03-31 14:16:36,www.upbit.com,104.17.186.185,64,7.564,52,7.564,7.564,7.564,
236,2024-03-31 14:16:36,www.bithumb.com,23.43.165.8,64,5.787,51,5.787,5.787,5.787,
237,2024-03-31 14:16:36,api.bithumb.com,23.208.20.184,64,6.05,51,6.05,6.05,6.05,0.0
238,2024-03-31 14:16:36,api.upbit.com,43.202.82.40,64,7.192,238,7.192,7.192,7.192,0.0
239,2024-03-31 14:16:37,api.bitflyer.com,104.76.93.43,64,5.81,51,5.81,5.81,5.81,0.0
240,2024-03-31 14:16:37,api.binance.com,52.84.252.75,64,6.328,244,6.328,6.328,6.328,
241,2024-03-31 14:16:37,www.bithumb.com,23.43.165.8,64,5.798,51,5.798,5.798,5.798,0.0
242,2024-03-31 14:16:37,www.upbit.com,104.17.186.185,64,6.748,52,6.748,6.748,6.748,0.0
243,2024-03-31 14:16:37,api.bithumb.com,23.208.20.184,64,5.599,51,5.599,5.599,5.599,
244,2024-03-31 14:16:37,api.upbit.com,43.202.82.40,64,7.687,238,7.687,7.687,7.687,
245,2024-03-31 14:16:38,api.bitflyer.com,104.76.93.43,64,10.003,51,10.003,10.003,10.003,0.0
246,2024-03-31 14:16:38,api.binance.com,52.84.252.75,64,7.053,244,7.053,7.053,7.053,
247,2024-03-31 14:16:38,www.upbit.com,104.17.186.185,64,7.254,52,7.254,7.254,7.254,0.0
248,2024-03-31 14:16:38,api.bithumb.com,23.208.20.184,64,5.462,51,5.462,5.462,5.462,
249,2024-03-31 14:16:38,www.bithumb.com,23.43.165.8,64,6.698,51,6.698,6.698,6.698,
250,2024-03-31 14:16:38,api.upbit.com,43.202.82.40,64,7.076,238,7.076,7.076,7.076,0.0
251,2024-03-31 14:16:39,api.bitflyer.com,104.76.93.43,64,7.529,51,7.529,7.529,7.529,
252,2024-03-31 14:16:39,api.binance.com,52.84.252.75,64,7.262,244,7.262,7.262,7.262,
253,2024-03-31 14:16:39,www.upbit.com,104.17.186.185,64,7.177,52,7.177,7.177,7.177,
254,2024-03-31 14:16:39,api.bithumb.com,23.208.20.184,64,6.145,51,6.145,6.145,6.145,0.0
255,2024-03-31 14:16:39,www.bithumb.com,23.43.165.8,64,7.451,51,7.451,7.451,7.451,
256,2024-03-31 14:16:39,api.upbit.com,43.202.82.40,64,8.748,238,8.748,8.748,8.748,0.0
