price,quantity,type,timestamp
4568000,0,0,2024-04-17 18:54:29.176
4567000,0.2408,0,2024-04-17 18:54:29.176
4566000,3.802,0,2024-04-17 18:54:29.176
4565000,0.1885,0,2024-04-17 18:54:29.176
4564000,1.2847,0,2024-04-17 18:54:29.176
4569000,4.3246,1,2024-04-17 18:54:29.176
4570000,19.2481,1,2024-04-17 18:54:29.176
4571000,80.9876,1,2024-04-17 18:54:29.176
4572000,8.4933,1,2024-04-17 18:54:29.176
4573000,4.7692,1,2024-04-17 18:54:29.176
4568000,0,0,2024-04-17 18:54:34.291
4567000,0.2408,0,2024-04-17 18:54:34.291
4566000,0.242,0,2024-04-17 18:54:34.291
4565000,0.1885,0,2024-04-17 18:54:34.291
4564000,0.0707,0,2024-04-17 18:54:34.291
4569000,8.0922,1,2024-04-17 18:54:34.291
4570000,15.4461,1,2024-04-17 18:54:34.291
4571000,81.9876,1,2024-04-17 18:54:34.291
4572000,8.8413,1,2024-04-17 18:54:34.291
4573000,1,1,2024-04-17 18:54:34.291
4568000,0,0,2024-04-17 18:54:39.392
4567000,0.2408,0,2024-04-17 18:54:39.392
4566000,0.242,0,2024-04-17 18:54:39.392
4565000,0.1885,0,2024-04-17 18:54:39.392
4564000,3.6307,0,2024-04-17 18:54:39.392
4569000,11.6522,1,2024-04-17 18:54:39.392
4570000,15.4461,1,2024-04-17 18:54:39.392
4571000,85.5476,1,2024-04-17 18:54:39.392
4572000,5.2813,1,2024-04-17 18:54:39.392
4573000,1,1,2024-04-17 18:54:39.392
4535000,1.469,0,2024-04-17 21:12:54.999
4534000,0.0947,0,2024-04-17 21:12:54.999
4533000,3.6743,0,2024-04-17 21:12:54.999
4532000,2.137,0,2024-04-17 21:12:54.999
4531000,1.6487,0,2024-04-17 21:12:54.999
4538000,20.8507,1,2024-04-17 21:12:54.999
4539000,1.7693,1,2024-04-17 21:12:54.999
4540000,5.7558,1,2024-04-17 21:12:54.999
4541000,17.952,1,2024-04-17 21:12:54.999
4542000,4.5371,1,2024-04-17 21:12:54.999
4532000,2.0348,0,2024-04-17 21:13:00.096
4531000,1.2141,0,2024-04-17 21:13:00.096
4530000,18.4911,0,2024-04-17 21:13:00.096
4529000,1.1179,0,2024-04-17 21:13:00.096
4528000,0.299,0,2024-04-17 21:13:00.096
4535000,0.0764,1,2024-04-17 21:13:00.096
4536000,3,1,2024-04-17 21:13:00.096
4537000,15.4336,1,2024-04-17 21:13:00.096
4538000,7.2009,1,2024-04-17 21:13:00.096
4539000,1.4186,1,2024-04-17 21:13:00.096
4532000,0.0032,0,2024-04-17 21:13:05.306
4531000,1.2141,0,2024-04-17 21:13:05.306
4530000,15.8479,0,2024-04-17 21:13:05.306
4529000,1.2263,0,2024-04-17 21:13:05.306
4528000,0.7396,0,2024-04-17 21:13:05.306
4534000,2.4146,1,2024-04-17 21:13:05.306
4535000,17.9977,1,2024-04-17 21:13:05.306
4536000,4.4517,1,2024-04-17 21:13:05.306
4537000,1.435,1,2024-04-17 21:13:05.306
4538000,7.2011,1,2024-04-17 21:13:05.306
4533000,1.0021,0,2024-04-17 21:13:10.588
4532000,1.8533,0,2024-04-17 21:13:10.588
4531000,16.7275,0,2024-04-17 21:13:10.588
4530000,16.2742,0,2024-04-17 21:13:10.588
4529000,3.6739,0,2024-04-17 21:13:10.588
4537000,0.0014,1,2024-04-17 21:13:10.588
4538000,5.4188,1,2024-04-17 21:13:10.588
4539000,4.4232,1,2024-04-17 21:13:10.588
4540000,4.435,1,2024-04-17 21:13:10.588
4541000,14.8524,1,2024-04-17 21:13:10.588
4533000,1.4395,0,2024-04-17 21:13:15.708
4532000,1.8533,0,2024-04-17 21:13:15.708
4531000,18.9277,0,2024-04-17 21:13:15.708
4530000,17.5884,0,2024-04-17 21:13:15.708
4529000,5.3641,0,2024-04-17 21:13:15.708
4537000,0.0014,1,2024-04-17 21:13:15.708
4538000,5.4188,1,2024-04-17 21:13:15.708
4539000,3.3506,1,2024-04-17 21:13:15.708
4540000,19,1,2024-04-17 21:13:15.708
4541000,16.2408,1,2024-04-17 21:13:15.708
4533000,11.2785,0,2024-04-17 21:13:20.830
4532000,1.7609,0,2024-04-17 21:13:20.830
4531000,2.6494,0,2024-04-17 21:13:20.830
4530000,26.8479,0,2024-04-17 21:13:20.830
4529000,5.3641,0,2024-04-17 21:13:20.830
4537000,0.0014,1,2024-04-17 21:13:20.830
4539000,0.35,1,2024-04-17 21:13:20.830
4540000,4.4061,1,2024-04-17 21:13:20.830
4541000,32.5024,1,2024-04-17 21:13:20.830
4542000,4.854,1,2024-04-17 21:13:20.830
4535000,1,0,2024-04-17 21:13:25.928
4531000,18.5034,0,2024-04-17 21:13:25.928
4530000,28.162,0,2024-04-17 21:13:25.928
4529000,5.7842,0,2024-04-17 21:13:25.928
4528000,46.1685,0,2024-04-17 21:13:25.928
4537000,0.4343,1,2024-04-17 21:13:25.928
4538000,1.8548,1,2024-04-17 21:13:25.928
4539000,18.4324,1,2024-04-17 21:13:25.928
4540000,3.35,1,2024-04-17 21:13:25.928
4541000,18.8166,1,2024-04-17 21:13:25.928
4531000,0.9442,0,2024-04-17 21:13:31.013
4530000,18.0476,0,2024-04-17 21:13:31.013
4529000,0.6741,0,2024-04-17 21:13:31.013
4528000,0.4011,0,2024-04-17 21:13:31.013
4527000,16.4931,0,2024-04-17 21:13:31.013
4533000,0.6824,1,2024-04-17 21:13:31.013
4534000,0.4326,1,2024-04-17 21:13:31.013
4535000,6.4493,1,2024-04-17 21:13:31.013
4536000,0.4333,1,2024-04-17 21:13:31.013
4537000,24.6858,1,2024-04-17 21:13:31.013
4530000,3.5468,0,2024-04-17 21:13:36.117
4529000,0.6741,0,2024-04-17 21:13:36.117
4528000,2.4997,0,2024-04-17 21:13:36.117
4527000,0.142,0,2024-04-17 21:13:36.117
4526000,10.3057,0,2024-04-17 21:13:36.117
4531000,25.5043,1,2024-04-17 21:13:36.117
4532000,4.3089,1,2024-04-17 21:13:36.117
4533000,5.7029,1,2024-04-17 21:13:36.117
4534000,4.4326,1,2024-04-17 21:13:36.117
4535000,6.4682,1,2024-04-17 21:13:36.117
4530000,3.5468,0,2024-04-17 21:13:41.223
4529000,0.6741,0,2024-04-17 21:13:41.223
4528000,0.299,0,2024-04-17 21:13:41.223
4527000,0.595,0,2024-04-17 21:13:41.223
4526000,10.3057,0,2024-04-17 21:13:41.223
4531000,10.0113,1,2024-04-17 21:13:41.223
4532000,1.7575,1,2024-04-17 21:13:41.223
4533000,3.3866,1,2024-04-17 21:13:41.223
4534000,19.4326,1,2024-04-17 21:13:41.223
4535000,11.4741,1,2024-04-17 21:13:41.223
4529000,0.6741,0,2024-04-17 21:13:46.343
4528000,0.299,0,2024-04-17 21:13:46.343
4527000,2.3436,0,2024-04-17 21:13:46.343
4526000,13.7594,0,2024-04-17 21:13:46.343
4525000,23.5154,0,2024-04-17 21:13:46.343
4530000,16.456,1,2024-04-17 21:13:46.343
4531000,10.0113,1,2024-04-17 21:13:46.343
4533000,3.3866,1,2024-04-17 21:13:46.343
4534000,19.1067,1,2024-04-17 21:13:46.343
4535000,6.4696,1,2024-04-17 21:13:46.343
4529000,0.6741,0,2024-04-17 21:13:51.465
4528000,0.299,0,2024-04-17 21:13:51.465
4527000,2.3436,0,2024-04-17 21:13:51.465
4526000,13.4078,0,2024-04-17 21:13:51.465
4525000,19.8254,0,2024-04-17 21:13:51.465
4530000,16.3147,1,2024-04-17 21:13:51.465
4531000,9.0004,1,2024-04-17 21:13:51.465
4532000,0.426,1,2024-04-17 21:13:51.465
4533000,3.3866,1,2024-04-17 21:13:51.465
4534000,19.7484,1,2024-04-17 21:13:51.465
4529000,0.0072,0,2024-04-17 21:13:56.584
4528000,0.299,0,2024-04-17 21:13:56.584
4527000,9.0336,0,2024-04-17 21:13:56.584
4526000,14.0785,0,2024-04-17 21:13:56.584
4525000,24.6175,0,2024-04-17 21:13:56.584
4530000,15.8256,1,2024-04-17 21:13:56.584
4531000,9.0004,1,2024-04-17 21:13:56.584
4533000,0.3866,1,2024-04-17 21:13:56.584
4534000,18.4326,1,2024-04-17 21:13:56.584
4535000,5.4696,1,2024-04-17 21:13:56.584
4529000,0.6795,0,2024-04-17 21:14:01.684
4528000,0.299,0,2024-04-17 21:14:01.684
4527000,3.142,0,2024-04-17 21:14:01.684
4526000,15.9291,0,2024-04-17 21:14:01.684
4525000,24.9689,0,2024-04-17 21:14:01.684
4531000,9.0004,1,2024-04-17 21:14:01.684
4533000,0.3866,1,2024-04-17 21:14:01.684
4534000,18.4326,1,2024-04-17 21:14:01.684
4535000,6.7852,1,2024-04-17 21:14:01.684
4536000,11.7308,1,2024-04-17 21:14:01.684
4528000,0.3432,0,2024-04-17 21:14:06.813
4527000,4.5945,0,2024-04-17 21:14:06.813
4526000,30.9291,0,2024-04-17 21:14:06.813
4525000,6.2786,0,2024-04-17 21:14:06.813
4524000,5.4155,0,2024-04-17 21:14:06.813
4531000,8.3435,1,2024-04-17 21:14:06.813
4534000,18.4326,1,2024-04-17 21:14:06.813
4535000,5.4696,1,2024-04-17 21:14:06.813
4536000,4.2192,1,2024-04-17 21:14:06.813
4537000,8.2883,1,2024-04-17 21:14:06.813
4528000,1.3756,0,2024-04-17 21:14:11.940
4526000,29.0785,0,2024-04-17 21:14:11.940
4525000,10.9328,0,2024-04-17 21:14:11.940
4524000,1.7255,0,2024-04-17 21:14:11.940
4523000,83.5318,0,2024-04-17 21:14:11.940
4531000,8.3435,1,2024-04-17 21:14:11.940
4533000,0.5507,1,2024-04-17 21:14:11.940
4534000,0.4326,1,2024-04-17 21:14:11.940
4535000,20.4696,1,2024-04-17 21:14:11.940
4536000,5.5345,1,2024-04-17 21:14:11.940
4527000,0.0463,0,2024-04-17 21:14:17.013
4526000,20.5095,0,2024-04-17 21:14:17.013
4525000,5.9417,0,2024-04-17 21:14:17.013
4524000,1.7255,0,2024-04-17 21:14:17.013
4523000,87.2218,0,2024-04-17 21:14:17.013
4531000,8.3435,1,2024-04-17 21:14:17.013
4533000,0.5507,1,2024-04-17 21:14:17.013
4534000,0.4326,1,2024-04-17 21:14:17.013
4535000,20.4696,1,2024-04-17 21:14:17.013
4536000,5.5346,1,2024-04-17 21:14:17.013
4526000,5.8605,0,2024-04-17 21:14:22.106
4525000,9.1885,0,2024-04-17 21:14:22.106
4524000,16.7255,0,2024-04-17 21:14:22.106
4523000,83.5318,0,2024-04-17 21:14:22.106
4522000,15.2972,0,2024-04-17 21:14:22.106
4531000,8.3435,1,2024-04-17 21:14:22.106
4532000,0.4186,1,2024-04-17 21:14:22.106
4533000,15.5507,1,2024-04-17 21:14:22.106
4534000,3.4326,1,2024-04-17 21:14:22.106
4535000,6.4696,1,2024-04-17 21:14:22.106
4527000,0.0044,0,2024-04-17 21:14:27.213
4526000,0.3079,0,2024-04-17 21:14:27.213
4525000,8.0516,0,2024-04-17 21:14:27.213
4524000,16.2986,0,2024-04-17 21:14:27.213
4523000,5.1634,0,2024-04-17 21:14:27.213
4530000,0.4388,1,2024-04-17 21:14:27.213
4531000,8.0583,1,2024-04-17 21:14:27.213
4532000,0.4186,1,2024-04-17 21:14:27.213
4533000,23.5568,1,2024-04-17 21:14:27.213
4534000,1,1,2024-04-17 21:14:27.213
4527000,0.5335,0,2024-04-17 21:14:32.317
4526000,5.3079,0,2024-04-17 21:14:32.317
4525000,8.2725,0,2024-04-17 21:14:32.317
4524000,16.2986,0,2024-04-17 21:14:32.317
4523000,4.747,0,2024-04-17 21:14:32.317
4530000,5.0315,1,2024-04-17 21:14:32.317
4531000,8.0583,1,2024-04-17 21:14:32.317
4532000,0.4186,1,2024-04-17 21:14:32.317
4533000,23.5569,1,2024-04-17 21:14:32.317
4534000,1,1,2024-04-17 21:14:32.317
4527000,1.5335,0,2024-04-17 21:14:37.415
4526000,5.3079,0,2024-04-17 21:14:37.415
4525000,7.9209,0,2024-04-17 21:14:37.415
4524000,4.3401,0,2024-04-17 21:14:37.415
4523000,16.057,0,2024-04-17 21:14:37.415
4530000,8.7215,1,2024-04-17 21:14:37.415
4531000,23.0583,1,2024-04-17 21:14:37.415
4532000,4.1086,1,2024-04-17 21:14:37.415
4533000,4.8669,1,2024-04-17 21:14:37.415
4534000,6.41,1,2024-04-17 21:14:37.415
4527000,1.5335,0,2024-04-17 21:14:42.513
4526000,5.3079,0,2024-04-17 21:14:42.513
4525000,5.7193,0,2024-04-17 21:14:42.513
4524000,4.3401,0,2024-04-17 21:14:42.513
4523000,16.057,0,2024-04-17 21:14:42.513
4530000,5.0315,1,2024-04-17 21:14:42.513
4531000,23.0583,1,2024-04-17 21:14:42.513
4532000,0.4186,1,2024-04-17 21:14:42.513
4533000,4.8669,1,2024-04-17 21:14:42.513
4534000,1,1,2024-04-17 21:14:42.513
4528000,2.8243,0,2024-04-17 21:14:47.608
4527000,1.5305,0,2024-04-17 21:14:47.608
4526000,5.3079,0,2024-04-17 21:14:47.608
4525000,2.6172,0,2024-04-17 21:14:47.608
4524000,0.2986,0,2024-04-17 21:14:47.608
4529000,0.444,1,2024-04-17 21:14:47.608
4530000,6.5269,1,2024-04-17 21:14:47.608
4531000,24.4428,1,2024-04-17 21:14:47.608
4532000,4.5207,1,2024-04-17 21:14:47.608
4533000,8.0406,1,2024-04-17 21:14:47.608
4526000,0.0833,0,2024-04-17 21:14:52.735
4525000,2.582,0,2024-04-17 21:14:52.735
4524000,0.2986,0,2024-04-17 21:14:52.735
4523000,0.057,0,2024-04-17 21:14:52.735
4522000,0.2807,0,2024-04-17 21:14:52.735
4528000,22.4207,1,2024-04-17 21:14:52.735
4529000,1.444,1,2024-04-17 21:14:52.735
4530000,8.731,1,2024-04-17 21:14:52.735
4531000,5,1,2024-04-17 21:14:52.735
4532000,1,1,2024-04-17 21:14:52.735
4525000,2.582,0,2024-04-17 21:14:57.876
4524000,0.2986,0,2024-04-17 21:14:57.876
4523000,0.057,0,2024-04-17 21:14:57.876
4522000,1.81,0,2024-04-17 21:14:57.876
4521000,18.931,0,2024-04-17 21:14:57.876
4526000,1.9166,1,2024-04-17 21:14:57.876
4528000,3.8774,1,2024-04-17 21:14:57.876
4529000,17.7612,1,2024-04-17 21:14:57.876
4530000,8.731,1,2024-04-17 21:14:57.876
4531000,9.1083,1,2024-04-17 21:14:57.876
4523000,0.5291,0,2024-04-17 21:15:03.068
4521000,21.0064,0,2024-04-17 21:15:03.068
4520000,15.9455,0,2024-04-17 21:15:03.068
4519000,4.6272,0,2024-04-17 21:15:03.068
4518000,9.5239,0,2024-04-17 21:15:03.068
4526000,1.9166,1,2024-04-17 21:15:03.068
4527000,1.3228,1,2024-04-17 21:15:03.068
4528000,4.4309,1,2024-04-17 21:15:03.068
4529000,16.7614,1,2024-04-17 21:15:03.068
4530000,8.6285,1,2024-04-17 21:15:03.068
4526000,0.0042,0,2024-04-17 21:15:08.169
4523000,0.5291,0,2024-04-17 21:15:08.169
4521000,6.0901,0,2024-04-17 21:15:08.169
4520000,30.9455,0,2024-04-17 21:15:08.169
4519000,4.6272,0,2024-04-17 21:15:08.169
4528000,1.5725,1,2024-04-17 21:15:08.169
4529000,15.4478,1,2024-04-17 21:15:08.169
4530000,8.6285,1,2024-04-17 21:15:08.169
4531000,5.4183,1,2024-04-17 21:15:08.169
4532000,1,1,2024-04-17 21:15:08.169
4523000,0.3835,0,2024-04-17 21:15:13.257
4522000,18.4329,0,2024-04-17 21:15:13.257
4521000,6.0802,0,2024-04-17 21:15:13.257
4520000,16.9455,0,2024-04-17 21:15:13.257
4519000,4.6272,0,2024-04-17 21:15:13.257
4528000,1.5647,1,2024-04-17 21:15:13.257
4529000,3.0038,1,2024-04-17 21:15:13.257
4530000,25.3786,1,2024-04-17 21:15:13.257
4531000,5.4183,1,2024-04-17 21:15:13.257
4532000,4,1,2024-04-17 21:15:13.257
4524000,3.4235,0,2024-04-17 21:15:18.885
4523000,21.4675,0,2024-04-17 21:15:18.885
4522000,4.4386,0,2024-04-17 21:15:18.885
4521000,4.4319,0,2024-04-17 21:15:18.885
4520000,16.5136,0,2024-04-17 21:15:18.885
4530000,4.0632,1,2024-04-17 21:15:18.885
4531000,1,1,2024-04-17 21:15:18.885
4532000,18.4284,1,2024-04-17 21:15:18.885
4533000,5.7636,1,2024-04-17 21:15:18.885
4534000,4,1,2024-04-17 21:15:18.885
4528000,3.4319,0,2024-04-17 21:15:24.643
4527000,19.4507,0,2024-04-17 21:15:24.643
4526000,3.4353,0,2024-04-17 21:15:24.643
4525000,7.1201,0,2024-04-17 21:15:24.643
4524000,4.4235,0,2024-04-17 21:15:24.643
4530000,4.02,1,2024-04-17 21:15:24.643
4531000,1,1,2024-04-17 21:15:24.643
4534000,1.5619,1,2024-04-17 21:15:24.643
4535000,0.0014,1,2024-04-17 21:15:24.643
4536000,19.0015,1,2024-04-17 21:15:24.643
4528000,3.0079,0,2024-04-17 21:15:30.369
4527000,18.4617,0,2024-04-17 21:15:30.369
4526000,6.6384,0,2024-04-17 21:15:30.369
4525000,3.2499,0,2024-04-17 21:15:30.369
4524000,11.7311,0,2024-04-17 21:15:30.369
4530000,4.9382,1,2024-04-17 21:15:30.369
4531000,1,1,2024-04-17 21:15:30.369
4534000,1.5619,1,2024-04-17 21:15:30.369
4535000,0.0014,1,2024-04-17 21:15:30.369
4536000,19.0018,1,2024-04-17 21:15:30.369
4528000,2.5652,0,2024-04-17 21:15:35.623
4527000,3.4617,0,2024-04-17 21:15:35.623
4526000,21.6479,0,2024-04-17 21:15:35.623
4525000,88.4136,0,2024-04-17 21:15:35.623
4524000,7.701,0,2024-04-17 21:15:35.623
4530000,4.9081,1,2024-04-17 21:15:35.623
4531000,1,1,2024-04-17 21:15:35.623
4533000,1.5622,1,2024-04-17 21:15:35.623
4534000,1.9774,1,2024-04-17 21:15:35.623
4535000,15.4524,1,2024-04-17 21:15:35.623
4527000,3.701,0,2024-04-17 21:15:40.730
4526000,7.5023,0,2024-04-17 21:15:40.730
4525000,4.453,0,2024-04-17 21:15:40.730
4524000,24.4273,0,2024-04-17 21:15:40.730
4523000,92.0777,0,2024-04-17 21:15:40.730
4530000,4.8354,1,2024-04-17 21:15:40.730
4531000,1,1,2024-04-17 21:15:40.730
4533000,18.6938,1,2024-04-17 21:15:40.730
4534000,3.419,1,2024-04-17 21:15:40.730
4535000,8.291,1,2024-04-17 21:15:40.730
4527000,1.0298,0,2024-04-17 21:15:45.853
4526000,0.021,0,2024-04-17 21:15:45.853
4525000,8.4941,0,2024-04-17 21:15:45.853
4524000,24.0232,0,2024-04-17 21:15:45.853
4523000,89.6677,0,2024-04-17 21:15:45.853
4530000,6.3343,1,2024-04-17 21:15:45.853
4531000,1,1,2024-04-17 21:15:45.853
4533000,22.1156,1,2024-04-17 21:15:45.853
4534000,4.419,1,2024-04-17 21:15:45.853
4535000,9.6069,1,2024-04-17 21:15:45.853
4527000,1.0343,0,2024-04-17 21:15:50.964
4526000,3.0214,0,2024-04-17 21:15:50.964
4525000,5.9399,0,2024-04-17 21:15:50.964
4524000,22.7073,0,2024-04-17 21:15:50.964
4523000,89.6677,0,2024-04-17 21:15:50.964
4530000,4.7864,1,2024-04-17 21:15:50.964
4531000,1,1,2024-04-17 21:15:50.964
4532000,1.5584,1,2024-04-17 21:15:50.964
4533000,18.0038,1,2024-04-17 21:15:50.964
4534000,8.109,1,2024-04-17 21:15:50.964
4527000,1.1006,0,2024-04-17 21:15:56.064
4526000,2.6702,0,2024-04-17 21:15:56.064
4525000,7.2556,0,2024-04-17 21:15:56.064
4524000,22.7073,0,2024-04-17 21:15:56.064
4523000,89.6778,0,2024-04-17 21:15:56.064
4530000,4.7864,1,2024-04-17 21:15:56.064
4531000,1,1,2024-04-17 21:15:56.064
4532000,1.5584,1,2024-04-17 21:15:56.064
4533000,18.0038,1,2024-04-17 21:15:56.064
4534000,4.419,1,2024-04-17 21:15:56.064
4528000,0.4434,0,2024-04-17 21:16:01.177
4527000,3.6536,0,2024-04-17 21:16:01.177
4526000,18.4671,0,2024-04-17 21:16:01.177
4525000,6.9399,0,2024-04-17 21:16:01.177
4524000,7.7073,0,2024-04-17 21:16:01.177
4530000,4.7864,1,2024-04-17 21:16:01.177
4531000,1,1,2024-04-17 21:16:01.177
4532000,1.5584,1,2024-04-17 21:16:01.177
4533000,0.0038,1,2024-04-17 21:16:01.177
4534000,18,1,2024-04-17 21:16:01.177
4529000,2.6205,0,2024-04-17 21:16:06.319
4528000,19.7581,0,2024-04-17 21:16:06.319
4527000,4.2092,0,2024-04-17 21:16:06.319
4526000,4.4671,0,2024-04-17 21:16:06.319
4525000,6.7419,0,2024-04-17 21:16:06.319
4530000,1.3878,1,2024-04-17 21:16:06.319
4531000,1,1,2024-04-17 21:16:06.319
4535000,1.7171,1,2024-04-17 21:16:06.319
4536000,18.2192,1,2024-04-17 21:16:06.319
4537000,4.7695,1,2024-04-17 21:16:06.319
