price,quantity,type,timestamp
38480,150,1,2024-04-19 00:21:30.122
38420,26.8608,0,2024-04-19 00:21:35.304
38410,105.0909,0,2024-04-19 00:21:35.304
38400,256.6889,0,2024-04-19 00:21:35.304
38390,38.8752,0,2024-04-19 00:21:35.304
38370,6.6132,0,2024-04-19 00:21:35.304
38440,127.4801,1,2024-04-19 00:21:35.304
38450,65.3881,1,2024-04-19 00:21:35.304
38460,117.7593,1,2024-04-19 00:21:35.304
38470,40.3728,1,2024-04-19 00:21:35.304
38480,150,1,2024-04-19 00:21:35.304
38420,26.8608,0,2024-04-19 00:21:40.437
38410,105.0909,0,2024-04-19 00:21:40.437
38400,256.6889,0,2024-04-19 00:21:40.437
38390,38.8752,0,2024-04-19 00:21:40.437
38370,6.6132,0,2024-04-19 00:21:40.437
38440,127.4801,1,2024-04-19 00:21:40.437
38450,65.3881,1,2024-04-19 00:21:40.437
38460,117.7593,1,2024-04-19 00:21:40.437
38470,40.3728,1,2024-04-19 00:21:40.437
38480,150,1,2024-04-19 00:21:40.437
38420,64.3008,0,2024-04-19 00:21:45.533
38410,105.0909,0,2024-04-19 00:21:45.533
38400,412.3709,0,2024-04-19 00:21:45.533
38370,6.6132,0,2024-04-19 00:21:45.533
38360,50,0,2024-04-19 00:21:45.533
38450,65.3881,1,2024-04-19 00:21:45.533
38460,67.7593,1,2024-04-19 00:21:45.533
38470,117.8529,1,2024-04-19 00:21:45.533
38490,150,1,2024-04-19 00:21:45.533
38500,101.3089,1,2024-04-19 00:21:45.533
38430,45.3511,0,2024-04-19 00:21:50.627
38420,35.3922,0,2024-04-19 00:21:50.627
38410,105.0909,0,2024-04-19 00:21:50.627
38400,256.6889,0,2024-04-19 00:21:50.627
38370,184.0933,0,2024-04-19 00:21:50.627
38440,80.9532,1,2024-04-19 00:21:50.627
38450,60.532,1,2024-04-19 00:21:50.627
38460,77.4801,1,2024-04-19 00:21:50.627
38470,127.4801,1,2024-04-19 00:21:50.627
38500,151.3089,1,2024-04-19 00:21:50.627
38430,35.5336,0,2024-04-19 00:21:55.720
38420,35.3922,0,2024-04-19 00:21:55.720
38410,105.0909,0,2024-04-19 00:21:55.720
38400,256.6889,0,2024-04-19 00:21:55.720
38390,27.4801,0,2024-04-19 00:21:55.720
38450,39.624,1,2024-04-19 00:21:55.720
38460,66.7921,1,2024-04-19 00:21:55.720
38470,27.4801,1,2024-04-19 00:21:55.720
38480,27.4801,1,2024-04-19 00:21:55.720
38500,1.3089,1,2024-04-19 00:21:55.720
38430,35.5336,0,2024-04-19 00:22:00.838
38420,35.3922,0,2024-04-19 00:22:00.838
38410,105.0909,0,2024-04-19 00:22:00.838
38400,256.6889,0,2024-04-19 00:22:00.838
38390,27.4801,0,2024-04-19 00:22:00.838
38450,39.624,1,2024-04-19 00:22:00.838
38460,66.7921,1,2024-04-19 00:22:00.838
38470,27.4801,1,2024-04-19 00:22:00.838
38480,27.4801,1,2024-04-19 00:22:00.838
38500,1.3089,1,2024-04-19 00:22:00.838
38430,2.9098,0,2024-04-19 00:22:05.951
38420,35.3922,0,2024-04-19 00:22:05.951
38410,105.0909,0,2024-04-19 00:22:05.951
38400,256.6889,0,2024-04-19 00:22:05.951
38390,27.4801,0,2024-04-19 00:22:05.951
38450,39.624,1,2024-04-19 00:22:05.951
38460,66.7921,1,2024-04-19 00:22:05.951
38470,27.4801,1,2024-04-19 00:22:05.951
38480,27.4801,1,2024-04-19 00:22:05.951
38490,50,1,2024-04-19 00:22:05.951
38430,2.9098,0,2024-04-19 00:22:11.109
38420,35.3922,0,2024-04-19 00:22:11.109
38410,105.0909,0,2024-04-19 00:22:11.109
38400,256.6889,0,2024-04-19 00:22:11.109
38390,27.4801,0,2024-04-19 00:22:11.109
38440,40.404,1,2024-04-19 00:22:11.109
38450,39.624,1,2024-04-19 00:22:11.109
38460,166.7921,1,2024-04-19 00:22:11.109
