price,quantity,type,timestamp
4463000,4.4392,1,2024-04-18 00:00:55.444
4458000,0.0355,0,2024-04-18 00:01:00.568
4456000,0.0844,0,2024-04-18 00:01:00.568
4455000,1.8368,0,2024-04-18 00:01:00.568
4454000,15.3638,0,2024-04-18 00:01:00.568
4453000,4.2997,0,2024-04-18 00:01:00.568
4460000,0.0508,1,2024-04-18 00:01:00.568
4461000,8.4011,1,2024-04-18 00:01:00.568
4462000,19.0796,1,2024-04-18 00:01:00.568
4463000,8.1236,1,2024-04-18 00:01:00.568
4464000,4.4308,1,2024-04-18 00:01:00.568
4458000,0.0355,0,2024-04-18 00:01:05.736
4456000,15.5264,0,2024-04-18 00:01:05.736
4454000,2.3474,0,2024-04-18 00:01:05.736
4453000,5.2965,0,2024-04-18 00:01:05.736
4452000,1.4242,0,2024-04-18 00:01:05.736
4461000,8.4011,1,2024-04-18 00:01:05.736
4462000,0.9787,1,2024-04-18 00:01:05.736
4463000,3.1009,1,2024-04-18 00:01:05.736
4464000,19.3565,1,2024-04-18 00:01:05.736
4465000,4,1,2024-04-18 00:01:05.736
4460000,15.629,0,2024-04-18 00:01:10.842
4459000,2.1322,0,2024-04-18 00:01:10.842
4458000,4.0764,0,2024-04-18 00:01:10.842
4457000,1.436,0,2024-04-18 00:01:10.842
4456000,1.0844,0,2024-04-18 00:01:10.842
4461000,4.1919,1,2024-04-18 00:01:10.842
4462000,0.9787,1,2024-04-18 00:01:10.842
4466000,0.0012,1,2024-04-18 00:01:10.842
4468000,7.046,1,2024-04-18 00:01:10.842
4469000,19,1,2024-04-18 00:01:10.842
4460000,15.6649,0,2024-04-18 00:01:16.059
4459000,1.7927,0,2024-04-18 00:01:16.059
4458000,1.8398,0,2024-04-18 00:01:16.059
4457000,1.436,0,2024-04-18 00:01:16.059
4456000,1.0844,0,2024-04-18 00:01:16.059
4461000,1.6051,1,2024-04-18 00:01:16.059
4462000,0.9787,1,2024-04-18 00:01:16.059
4466000,0.0012,1,2024-04-18 00:01:16.059
4469000,18,1,2024-04-18 00:01:16.059
4470000,4.3556,1,2024-04-18 00:01:16.059
4463000,0.4395,0,2024-04-18 00:01:21.195
4462000,0.8067,0,2024-04-18 00:01:21.195
4461000,21.5458,0,2024-04-18 00:01:21.195
4460000,0.6649,0,2024-04-18 00:01:21.195
4459000,1.4364,0,2024-04-18 00:01:21.195
4466000,0.0012,1,2024-04-18 00:01:21.195
4470000,18,1,2024-04-18 00:01:21.195
4471000,8.046,1,2024-04-18 00:01:21.195
4472000,4,1,2024-04-18 00:01:21.195
4473000,1.3935,1,2024-04-18 00:01:21.195
4458000,0.3919,0,2024-04-18 00:02:11.063
4457000,0.1121,0,2024-04-18 00:02:11.063
4456000,0.0395,0,2024-04-18 00:02:11.063
4455000,0.7817,0,2024-04-18 00:02:11.063
4454000,15.007,0,2024-04-18 00:02:11.063
4461000,5.8078,1,2024-04-18 00:02:11.063
4462000,1,1,2024-04-18 00:02:11.063
4463000,21.3365,1,2024-04-18 00:02:11.063
4464000,4.4514,1,2024-04-18 00:02:11.063
4465000,4.4489,1,2024-04-18 00:02:11.063
4457000,0.1121,0,2024-04-18 00:02:16.205
4456000,0.0395,0,2024-04-18 00:02:16.205
4454000,0.9798,0,2024-04-18 00:02:16.205
4453000,15.5568,0,2024-04-18 00:02:16.205
4452000,28.4734,0,2024-04-18 00:02:16.205
4458000,0.098,1,2024-04-18 00:02:16.205
4461000,21.8078,1,2024-04-18 00:02:16.205
4462000,1.1875,1,2024-04-18 00:02:16.205
4463000,6.685,1,2024-04-18 00:02:16.205
4464000,4.8004,1,2024-04-18 00:02:16.205
4454000,0.1729,0,2024-04-18 00:02:21.338
4453000,0.1705,0,2024-04-18 00:02:21.338
4451000,0.8679,0,2024-04-18 00:02:21.338
4450000,17.451,0,2024-04-18 00:02:21.338
4449000,0.3598,0,2024-04-18 00:02:21.338
4457000,3,1,2024-04-18 00:02:21.338
4458000,4,1,2024-04-18 00:02:21.338
4459000,18.9289,1,2024-04-18 00:02:21.338
4460000,4.4207,1,2024-04-18 00:02:21.338
4461000,7.5889,1,2024-04-18 00:02:21.338
4454000,0.2729,0,2024-04-18 00:02:26.442
4453000,0.6062,0,2024-04-18 00:02:26.442
4452000,4.1086,0,2024-04-18 00:02:26.442
4451000,4.9417,0,2024-04-18 00:02:26.442
4450000,17.451,0,2024-04-18 00:02:26.442
4457000,0.1849,1,2024-04-18 00:02:26.442
4458000,4,1,2024-04-18 00:02:26.442
4459000,18.9289,1,2024-04-18 00:02:26.442
4460000,1,1,2024-04-18 00:02:26.442
4461000,7.414,1,2024-04-18 00:02:26.442
4451000,0.4367,0,2024-04-18 00:02:31.601
4450000,17.0111,0,2024-04-18 00:02:31.601
4449000,2.3434,0,2024-04-18 00:02:31.601
4448000,0.8209,0,2024-04-18 00:02:31.601
4447000,1.0744,0,2024-04-18 00:02:31.601
4456000,3.2245,1,2024-04-18 00:02:31.601
4457000,4.0849,1,2024-04-18 00:02:31.601
4458000,19,1,2024-04-18 00:02:31.601
4459000,6.0661,1,2024-04-18 00:02:31.601
4461000,2.1463,1,2024-04-18 00:02:31.601
4450000,3.0111,0,2024-04-18 00:02:36.963
4449000,1.4466,0,2024-04-18 00:02:36.963
4448000,2.7019,0,2024-04-18 00:02:36.963
4447000,16.4323,0,2024-04-18 00:02:36.963
4446000,32.236,0,2024-04-18 00:02:36.963
4455000,4,1,2024-04-18 00:02:36.963
4456000,19.1224,1,2024-04-18 00:02:36.963
4457000,4.0849,1,2024-04-18 00:02:36.963
4458000,6.6721,1,2024-04-18 00:02:36.963
4459000,4.2794,1,2024-04-18 00:02:36.963
4450000,3.1111,0,2024-04-18 00:02:42.217
4449000,0.0022,0,2024-04-18 00:02:42.217
4448000,2.2628,0,2024-04-18 00:02:42.217
4447000,1.0744,0,2024-04-18 00:02:42.217
