price,quantity,type,timestamp
93962000,0.0399,0,2024-04-17 18:54:29.191
93961000,0.0026,0,2024-04-17 18:54:29.191
93960000,0.0003,0,2024-04-17 18:54:29.191
93957000,0.001,0,2024-04-17 18:54:29.191
93956000,0.0001,0,2024-04-17 18:54:29.191
93963000,0.0548,1,2024-04-17 18:54:29.191
93968000,0.0493,1,2024-04-17 18:54:29.191
93994000,0.0053,1,2024-04-17 18:54:29.191
94001000,0.0001,1,2024-04-17 18:54:29.191
94003000,0.0399,1,2024-04-17 18:54:29.191
93962000,0.0931,0,2024-04-17 18:54:34.323
93961000,0.0026,0,2024-04-17 18:54:34.323
93960000,0.0003,0,2024-04-17 18:54:34.323
93957000,0.001,0,2024-04-17 18:54:34.323
93956000,0.0001,0,2024-04-17 18:54:34.323
93963000,0.0519,1,2024-04-17 18:54:34.323
93968000,0.0493,1,2024-04-17 18:54:34.323
93994000,0.0053,1,2024-04-17 18:54:34.323
94001000,0.0001,1,2024-04-17 18:54:34.323
94003000,0.0399,1,2024-04-17 18:54:34.323
93962000,0.0931,0,2024-04-17 18:54:39.484
93961000,0.0026,0,2024-04-17 18:54:39.484
93960000,0.0003,0,2024-04-17 18:54:39.484
93957000,0.001,0,2024-04-17 18:54:39.484
93956000,0.0001,0,2024-04-17 18:54:39.484
93963000,0.0503,1,2024-04-17 18:54:39.484
93968000,0.0493,1,2024-04-17 18:54:39.484
93994000,0.0053,1,2024-04-17 18:54:39.484
94001000,0.0001,1,2024-04-17 18:54:39.484
94003000,0.0399,1,2024-04-17 18:54:39.484
93535000,0.0235,0,2024-04-17 21:12:54.995
93534000,0,0,2024-04-17 21:12:54.995
93530000,0.0641,0,2024-04-17 21:12:54.995
93529000,0.0118,0,2024-04-17 21:12:54.995
93525000,0.0034,0,2024-04-17 21:12:54.995
93537000,0.0145,1,2024-04-17 21:12:54.995
93549000,0.0104,1,2024-04-17 21:12:54.995
93552000,0.0332,1,2024-04-17 21:12:54.995
93553000,0.016,1,2024-04-17 21:12:54.995
93554000,0.0306,1,2024-04-17 21:12:54.995
93478000,0.037,0,2024-04-17 21:13:00.094
93476000,0.0008,0,2024-04-17 21:13:00.094
93475000,0.001,0,2024-04-17 21:13:00.094
93471000,0.0001,0,2024-04-17 21:13:00.094
93470000,0.0003,0,2024-04-17 21:13:00.094
93487000,0.0007,1,2024-04-17 21:13:00.094
93496000,0.0072,1,2024-04-17 21:13:00.094
93497000,0.0606,1,2024-04-17 21:13:00.094
93498000,0.0695,1,2024-04-17 21:13:00.094
93500000,0.0164,1,2024-04-17 21:13:00.094
93461000,0.004,0,2024-04-17 21:13:05.448
93460000,0.0196,0,2024-04-17 21:13:05.448
93456000,0.0551,0,2024-04-17 21:13:05.448
93455000,0.0024,0,2024-04-17 21:13:05.448
93454000,0.0119,0,2024-04-17 21:13:05.448
93462000,0.0767,1,2024-04-17 21:13:05.448
93470000,0.0077,1,2024-04-17 21:13:05.448
93478000,0.0058,1,2024-04-17 21:13:05.448
93483000,0.0002,1,2024-04-17 21:13:05.448
93485000,0.0026,1,2024-04-17 21:13:05.448
93460000,0.0196,0,2024-04-17 21:13:10.724
93458000,0.0292,0,2024-04-17 21:13:10.724
93457000,0.0256,0,2024-04-17 21:13:10.724
93456000,0.0551,0,2024-04-17 21:13:10.724
93455000,0.0024,0,2024-04-17 21:13:10.724
93461000,0.564,1,2024-04-17 21:13:10.724
93462000,0.0635,1,2024-04-17 21:13:10.724
93483000,0.0002,1,2024-04-17 21:13:10.724
93504000,0.0551,1,2024-04-17 21:13:10.724
93517000,0.0631,1,2024-04-17 21:13:10.724
93460000,0.0196,0,2024-04-17 21:13:15.839
93459000,0.021,0,2024-04-17 21:13:15.839
93457000,0.0661,0,2024-04-17 21:13:15.839
93456000,0.0673,0,2024-04-17 21:13:15.839
93455000,0.0124,0,2024-04-17 21:13:15.839
93461000,0.3345,1,2024-04-17 21:13:15.839
93483000,0.0002,1,2024-04-17 21:13:15.839
93518000,0.0535,1,2024-04-17 21:13:15.839
93532000,0.0002,1,2024-04-17 21:13:15.839
93536000,0.0172,1,2024-04-17 21:13:15.839
93489000,0.0001,0,2024-04-17 21:13:20.971
93486000,0.0601,0,2024-04-17 21:13:20.971
93464000,0.1121,0,2024-04-17 21:13:20.971
93463000,0.9,0,2024-04-17 21:13:20.971
93461000,0.0586,0,2024-04-17 21:13:20.971
93532000,0.0002,1,2024-04-17 21:13:20.971
93550000,0.0506,1,2024-04-17 21:13:20.971
93554000,0.0253,1,2024-04-17 21:13:20.971
93555000,0.0089,1,2024-04-17 21:13:20.971
93557000,0.0174,1,2024-04-17 21:13:20.971
93463000,0.0002,0,2024-04-17 21:13:26.077
93460000,0.0296,0,2024-04-17 21:13:26.077
93459000,0.0106,0,2024-04-17 21:13:26.077
93457000,0.01,0,2024-04-17 21:13:26.077
93456000,0.0551,0,2024-04-17 21:13:26.077
93464000,0.0001,1,2024-04-17 21:13:26.077
93491000,0.0001,1,2024-04-17 21:13:26.077
93499000,0.0174,1,2024-04-17 21:13:26.077
93501000,0.0001,1,2024-04-17 21:13:26.077
93507000,0.0687,1,2024-04-17 21:13:26.077
93454000,0.008,0,2024-04-17 21:13:31.186
93450000,0.0059,0,2024-04-17 21:13:31.186
93440000,0.0003,0,2024-04-17 21:13:31.186
93437000,0.0469,0,2024-04-17 21:13:31.186
93434000,0.0027,0,2024-04-17 21:13:31.186
93461000,0,1,2024-04-17 21:13:31.186
93465000,0.0263,1,2024-04-17 21:13:31.186
93467000,0.0673,1,2024-04-17 21:13:31.186
93470000,0.0241,1,2024-04-17 21:13:31.186
93474000,0.0506,1,2024-04-17 21:13:31.186
93420000,0.0522,0,2024-04-17 21:13:36.277
93417000,0,0,2024-04-17 21:13:36.277
93407000,0.0008,0,2024-04-17 21:13:36.277
93404000,0.0015,0,2024-04-17 21:13:36.277
93403000,0.0013,0,2024-04-17 21:13:36.277
93433000,0.1176,1,2024-04-17 21:13:36.277
93434000,0.0462,1,2024-04-17 21:13:36.277
93435000,0.0023,1,2024-04-17 21:13:36.277
93436000,0.0682,1,2024-04-17 21:13:36.277
93438000,0.02,1,2024-04-17 21:13:36.277
93420000,0.0409,0,2024-04-17 21:13:41.359
93417000,0,0,2024-04-17 21:13:41.359
93407000,0.0008,0,2024-04-17 21:13:41.359
93404000,0.0195,0,2024-04-17 21:13:41.359
93403000,0.0013,0,2024-04-17 21:13:41.359
93454000,0.0409,1,2024-04-17 21:13:41.359
93455000,0.0481,1,2024-04-17 21:13:41.359
93456000,0.0225,1,2024-04-17 21:13:41.359
93457000,0.024,1,2024-04-17 21:13:41.359
93458000,0.0626,1,2024-04-17 21:13:41.359
93421000,0.0273,0,2024-04-17 21:13:46.442
93420000,0.0103,0,2024-04-17 21:13:46.442
93417000,0,0,2024-04-17 21:13:46.442
93409000,0.003,0,2024-04-17 21:13:46.442
93408000,0.0292,0,2024-04-17 21:13:46.442
93455000,0.0481,1,2024-04-17 21:13:46.442
93476000,0.0647,1,2024-04-17 21:13:46.442
93480000,0.0225,1,2024-04-17 21:13:46.442
93481000,0.049,1,2024-04-17 21:13:46.442
93482000,0.0626,1,2024-04-17 21:13:46.442
93421000,0.0273,0,2024-04-17 21:13:51.528
93420000,0.0103,0,2024-04-17 21:13:51.528
93417000,0,0,2024-04-17 21:13:51.528
93413000,0.0002,0,2024-04-17 21:13:51.528
93407000,0.0008,0,2024-04-17 21:13:51.528
93454000,0.0229,1,2024-04-17 21:13:51.528
93455000,0.0601,1,2024-04-17 21:13:51.528
93476000,0.0647,1,2024-04-17 21:13:51.528
93477000,0.0225,1,2024-04-17 21:13:51.528
93478000,0.0462,1,2024-04-17 21:13:51.528
93454000,0.0001,0,2024-04-17 21:13:56.608
93437000,0.003,0,2024-04-17 21:13:56.608
93435000,0.0394,0,2024-04-17 21:13:56.608
93432000,0.0159,0,2024-04-17 21:13:56.608
93431000,0.0239,0,2024-04-17 21:13:56.608
93455000,0.0419,1,2024-04-17 21:13:56.608
93481000,0.025,1,2024-04-17 21:13:56.608
93484000,0.0002,1,2024-04-17 21:13:56.608
