price,quantity,type,timestamp
93853000,0.0417,1,2024-04-19 00:01:04.631
93857000,0.0265,1,2024-04-19 00:01:04.631
93862000,0.0232,1,2024-04-19 00:01:04.631
93823000,0.2973,0,2024-04-19 00:01:09.731
93822000,0.0092,0,2024-04-19 00:01:09.731
93811000,0.0012,0,2024-04-19 00:01:09.731
93800000,0.0003,0,2024-04-19 00:01:09.731
93778000,0.1064,0,2024-04-19 00:01:09.731
93824000,0.0603,1,2024-04-19 00:01:09.731
93828000,0.0725,1,2024-04-19 00:01:09.731
93829000,0.0265,1,2024-04-19 00:01:09.731
93830000,0.0091,1,2024-04-19 00:01:09.731
93831000,0.0286,1,2024-04-19 00:01:09.731
93800000,0.0015,0,2024-04-19 00:01:14.839
93778000,0.1064,0,2024-04-19 00:01:14.839
93770000,0.0001,0,2024-04-19 00:01:14.839
93760000,0.0028,0,2024-04-19 00:01:14.839
93759000,0.0015,0,2024-04-19 00:01:14.839
93807000,0.0624,1,2024-04-19 00:01:14.839
93809000,0.0264,1,2024-04-19 00:01:14.839
93813000,0.0177,1,2024-04-19 00:01:14.839
93821000,0.0001,1,2024-04-19 00:01:14.839
93829000,0.0606,1,2024-04-19 00:01:14.839
93799000,0.0186,0,2024-04-19 00:01:19.946
93778000,0.1074,0,2024-04-19 00:01:19.946
93770000,0.0001,0,2024-04-19 00:01:19.946
93760000,0.0028,0,2024-04-19 00:01:19.946
93759000,0.0015,0,2024-04-19 00:01:19.946
93805000,0.0091,1,2024-04-19 00:01:19.946
93807000,0.0286,1,2024-04-19 00:01:19.946
93809000,0.0329,1,2024-04-19 00:01:19.946
93810000,0.0331,1,2024-04-19 00:01:19.946
93812000,0.0374,1,2024-04-19 00:01:19.946
93778000,0.026,0,2024-04-19 00:01:25.044
93770000,0.0001,0,2024-04-19 00:01:25.044
93768000,0.0001,0,2024-04-19 00:01:25.044
93767000,0.0092,0,2024-04-19 00:01:25.044
93763000,0.0001,0,2024-04-19 00:01:25.044
93799000,0.0105,1,2024-04-19 00:01:25.044
93816000,0.0625,1,2024-04-19 00:01:25.044
93828000,0.0174,1,2024-04-19 00:01:25.044
93829000,0.0286,1,2024-04-19 00:01:25.044
